x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.5.11,1883-05-11 00:00:00,ON,1883,5,11,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.5.12,1883-05-12 00:00:00,ON,1883,5,12,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.5.13,1883-05-13 00:00:00,ON,1883,5,13,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.5.14,1883-05-14 00:00:00,ON,1883,5,14,,,,,,,12.7,,12.7,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.5.15,1883-05-15 00:00:00,ON,1883,5,15,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.5.16,1883-05-16 00:00:00,ON,1883,5,16,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.5.17,1883-05-17 00:00:00,ON,1883,5,17,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.5.18,1883-05-18 00:00:00,ON,1883,5,18,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.5.19,1883-05-19 00:00:00,ON,1883,5,19,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.5.20,1883-05-20 00:00:00,ON,1883,5,20,,,,,,,2.8,,2.8,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.5.21,1883-05-21 00:00:00,ON,1883,5,21,,,,,,,28.2,,28.2,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.5.22,1883-05-22 00:00:00,ON,1883,5,22,,,,,,,2.5,,2.5,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.5.23,1883-05-23 00:00:00,ON,1883,5,23,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.5.24,1883-05-24 00:00:00,ON,1883,5,24,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.5.25,1883-05-25 00:00:00,ON,1883,5,25,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.5.26,1883-05-26 00:00:00,ON,1883,5,26,,,,,,,19.8,,19.8,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.5.27,1883-05-27 00:00:00,ON,1883,5,27,,,,,,,1,,1,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.5.28,1883-05-28 00:00:00,ON,1883,5,28,,,,,,,1.5,,1.5,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.5.29,1883-05-29 00:00:00,ON,1883,5,29,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.5.30,1883-05-30 00:00:00,ON,1883,5,30,,,,,,,20.3,,20.3,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.5.31,1883-05-31 00:00:00,ON,1883,5,31,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.1,1883-06-01 00:00:00,ON,1883,6,1,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.2,1883-06-02 00:00:00,ON,1883,6,2,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.3,1883-06-03 00:00:00,ON,1883,6,3,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.4,1883-06-04 00:00:00,ON,1883,6,4,,,,,,,0.3,,0.3,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.5,1883-06-05 00:00:00,ON,1883,6,5,,,,,,,14.7,,14.7,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.6,1883-06-06 00:00:00,ON,1883,6,6,,,,,,,2.3,,2.3,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.7,1883-06-07 00:00:00,ON,1883,6,7,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.8,1883-06-08 00:00:00,ON,1883,6,8,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.9,1883-06-09 00:00:00,ON,1883,6,9,,,,,,,0.8,,0.8,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.10,1883-06-10 00:00:00,ON,1883,6,10,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.11,1883-06-11 00:00:00,ON,1883,6,11,,,,,,,13.5,,13.5,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.12,1883-06-12 00:00:00,ON,1883,6,12,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.13,1883-06-13 00:00:00,ON,1883,6,13,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.14,1883-06-14 00:00:00,ON,1883,6,14,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.15,1883-06-15 00:00:00,ON,1883,6,15,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.16,1883-06-16 00:00:00,ON,1883,6,16,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.17,1883-06-17 00:00:00,ON,1883,6,17,,,,,,,1.3,,1.3,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.18,1883-06-18 00:00:00,ON,1883,6,18,,,,,,,35.8,,35.8,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.19,1883-06-19 00:00:00,ON,1883,6,19,,,,,,,2.5,,2.5,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.20,1883-06-20 00:00:00,ON,1883,6,20,,,,,,,0.5,,0.5,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.21,1883-06-21 00:00:00,ON,1883,6,21,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.22,1883-06-22 00:00:00,ON,1883,6,22,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.23,1883-06-23 00:00:00,ON,1883,6,23,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.24,1883-06-24 00:00:00,ON,1883,6,24,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.25,1883-06-25 00:00:00,ON,1883,6,25,,,,,,,14.7,,14.7,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.26,1883-06-26 00:00:00,ON,1883,6,26,,,,,,,2.5,,2.5,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.27,1883-06-27 00:00:00,ON,1883,6,27,,,,,,,6.1,,6.1,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.28,1883-06-28 00:00:00,ON,1883,6,28,,,,,,,1.8,,1.8,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.29,1883-06-29 00:00:00,ON,1883,6,29,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.6.30,1883-06-30 00:00:00,ON,1883,6,30,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.1,1883-07-01 00:00:00,ON,1883,7,1,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.2,1883-07-02 00:00:00,ON,1883,7,2,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.3,1883-07-03 00:00:00,ON,1883,7,3,,,,,,,1,,1,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.4,1883-07-04 00:00:00,ON,1883,7,4,,,,,,,17.3,,17.3,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.5,1883-07-05 00:00:00,ON,1883,7,5,,,,,,,20.8,,20.8,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.6,1883-07-06 00:00:00,ON,1883,7,6,,,,,,,0.3,,0.3,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.7,1883-07-07 00:00:00,ON,1883,7,7,,,,,,,97,,97,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.8,1883-07-08 00:00:00,ON,1883,7,8,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.9,1883-07-09 00:00:00,ON,1883,7,9,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.10,1883-07-10 00:00:00,ON,1883,7,10,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.11,1883-07-11 00:00:00,ON,1883,7,11,,,,,,,0.5,,0.5,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.12,1883-07-12 00:00:00,ON,1883,7,12,,,,,,,3.6,,3.6,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.13,1883-07-13 00:00:00,ON,1883,7,13,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.14,1883-07-14 00:00:00,ON,1883,7,14,,,,,,,42.7,,42.7,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.15,1883-07-15 00:00:00,ON,1883,7,15,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.16,1883-07-16 00:00:00,ON,1883,7,16,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.17,1883-07-17 00:00:00,ON,1883,7,17,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.18,1883-07-18 00:00:00,ON,1883,7,18,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.19,1883-07-19 00:00:00,ON,1883,7,19,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.20,1883-07-20 00:00:00,ON,1883,7,20,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.21,1883-07-21 00:00:00,ON,1883,7,21,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.22,1883-07-22 00:00:00,ON,1883,7,22,,,,,,,6.4,,6.4,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.23,1883-07-23 00:00:00,ON,1883,7,23,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.24,1883-07-24 00:00:00,ON,1883,7,24,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.25,1883-07-25 00:00:00,ON,1883,7,25,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.26,1883-07-26 00:00:00,ON,1883,7,26,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.27,1883-07-27 00:00:00,ON,1883,7,27,,,,,,,19.8,,19.8,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.28,1883-07-28 00:00:00,ON,1883,7,28,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.29,1883-07-29 00:00:00,ON,1883,7,29,,,,,,,1.8,,1.8,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.30,1883-07-30 00:00:00,ON,1883,7,30,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.7.31,1883-07-31 00:00:00,ON,1883,7,31,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.8.1,1883-08-01 00:00:00,ON,1883,8,1,,,,,,,3.3,,3.3,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.8.2,1883-08-02 00:00:00,ON,1883,8,2,,,,,,,5.8,,5.8,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.8.3,1883-08-03 00:00:00,ON,1883,8,3,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.8.4,1883-08-04 00:00:00,ON,1883,8,4,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.8.5,1883-08-05 00:00:00,ON,1883,8,5,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
-79.21666666666667,43.71666666666667,SCARBOROUGH JUNCTION,6157625,6157625.1883.8.6,1883-08-06 00:00:00,ON,1883,8,6,,,,,,,0,,0,,0,,,,,,,,,,,,,,,
