Ensembl Gene Record	Common Gene Name	Read Count	Log Count	Dist
ENSG00000007255.10	TRAPPC6A	234	5.455321115357702	17
ENSG00000007264.14	MATK	11	2.3978952727983707	7
ENSG00000007312.12	CD79B	14	2.6390573296152584	8
ENSG00000007314.12	SCN4A	39	3.6635616461296463	11
ENSG00000007341.18	ST7L	196	5.278114659230517	16
ENSG00000007402.11	CACNA2D2	67	4.204692619390966	13
ENSG00000007516.13	BAIAP3	114	4.736198448394496	14
ENSG00000008056.13	SYN1	35	3.5553480614894135	11
ENSG00000008086.11	CDKL5	155	5.043425116919247	15
ENSG00000008226.19	DLEC1	39	3.6635616461296463	11
ENSG00000008311.14	AASS	79	4.3694478524670215	13
ENSG00000008324.11	SS18L2	197	5.2832037287379885	16
ENSG00000008394.12	MGST1	243	5.493061443340548	17
ENSG00000008516.16	MMP25	41	3.713572066704308	11
ENSG00000009694.13	TENM1	4	1.3862943611198906	4
ENSG00000009724.16	MASP2	4	1.3862943611198906	4
ENSG00000009790.14	TRAF3IP3	11	2.3978952727983707	7
ENSG00000010030.13	ETV7	63	4.143134726391533	12
ENSG00000010219.13	DYRK4	300	5.703782474656201	17
ENSG00000010295.19	IFFO1	36	3.58351893845611	11
ENSG00000010310.8	GIPR	28	3.332204510175204	10
ENSG00000010318.20	PHF7	57	4.04305126783455	12
ENSG00000010319.6	SEMA3G	25	3.2188758248682006	10
ENSG00000010379.15	SLC6A13	92	4.5217885770490405	14
ENSG00000010539.11	ZNF200	277	5.6240175061873385	17
ENSG00000010610.9	CD4	218	5.384495062789089	16
ENSG00000010626.14	LRRC23	222	5.402677381872279	16
ENSG00000010671.15	BTK	28	3.332204510175204	10
ENSG00000010704.18	HFE	265	5.579729825986222	17
ENSG00000011052.21	NME1-NME2	38	3.6375861597263857	11
ENSG00000011201.11	ANOS1	245	5.501258210544727	17
ENSG00000011332.19	DPF1	31	3.4339872044851463	10
ENSG00000011347.9	SYT7	293	5.680172609017068	17
ENSG00000011465.16	DCN	40	3.6888794541139363	11
ENSG00000011478.11	QPCTL	262	5.568344503761097	17
ENSG00000011600.11	TYROBP	153	5.030437921392435	15
ENSG00000011638.10	TMEM159	175	5.1647859739235145	16
ENSG00000011677.12	GABRA3	53	3.970291913552122	12
ENSG00000012223.12	LTF	10	2.302585092994046	7
ENSG00000012504.14	NR1H4	4	1.3862943611198906	4
ENSG00000013016.15	EHD3	280	5.634789603169249	17
ENSG00000013293.5	SLC7A14	6	1.791759469228055	5
ENSG00000013297.11	CLDN11	313	5.746203190540153	17
ENSG00000013392.7	RWDD2A	158	5.062595033026967	15
ENSG00000013619.13	MAMLD1	255	5.541263545158426	17
ENSG00000013725.14	CD6	15	2.70805020110221	8
ENSG00000014138.8	POLA2	101	4.61512051684126	14
ENSG00000014257.15	ACPP	251	5.5254529391317835	17
ENSG00000015285.10	WAS	36	3.58351893845611	11
ENSG00000015413.9	DPEP1	6	1.791759469228055	5
ENSG00000015520.14	NPC1L1	23	3.1354942159291497	9
ENSG00000015568.12	RGPD5	6	1.791759469228055	5
ENSG00000016391.10	CHDH	263	5.572154032177765	17
ENSG00000016402.13	IL20RA	188	5.236441962829949	16
ENSG00000017483.14	SLC38A5	18	2.8903717578961645	9
ENSG00000018280.16	SLC11A1	287	5.659482215759621	17
ENSG00000018625.14	ATP1A2	112	4.718498871295094	14
ENSG00000018869.16	ZNF582	57	4.04305126783455	12
ENSG00000019102.11	VSIG2	31	3.4339872044851463	10
ENSG00000020181.17	ADGRA2	116	4.7535901911063645	14
ENSG00000020633.18	RUNX3	63	4.143134726391533	12
ENSG00000021488.12	SLC7A9	84	4.430816798843313	13
ENSG00000021645.18	NRXN3	84	4.430816798843313	13
ENSG00000021762.19	OSBPL5	310	5.736572297479192	17
ENSG00000021826.15	CPS1	15	2.70805020110221	8
ENSG00000023171.17	GRAMD1B	69	4.23410650459726	13
ENSG00000023445.13	BIRC3	180	5.19295685089021	16
ENSG00000023572.9	GLRX2	182	5.204006687076795	16
ENSG00000023608.4	SNAPC1	273	5.60947179518496	17
ENSG00000023839.11	ABCC2	11	2.3978952727983707	7
ENSG00000023892.10	DEF6	225	5.41610040220442	16
ENSG00000024862.17	CCDC28A	168	5.123963979403259	16
ENSG00000025156.12	HSF2	247	5.5093883366279774	17
ENSG00000025423.11	HSD17B6	13	2.5649493574615367	8
ENSG00000025434.18	NR1H3	242	5.488937726156687	17
ENSG00000026036.22	RTEL1-TNFRSF6B	280	5.634789603169249	17
ENSG00000026751.16	SLAMF7	7	1.9459101490553132	6
ENSG00000027075.14	PRKCH	102	4.624972813284271	14
ENSG00000027869.11	SH2D2A	71	4.2626798770413155	13
ENSG00000028277.21	POU2F2	39	3.6635616461296463	11
ENSG00000029153.14	ARNTL2	162	5.087596335232384	15
ENSG00000029534.20	ANK1	44	3.784189633918261	11
ENSG00000029559.6	IBSP	12	2.4849066497880004	7
ENSG00000029639.10	TFB1M	124	4.820281565605037	15
ENSG00000030419.16	IKZF2	284	5.648974238161206	17
ENSG00000031081.10	ARHGAP31	57	4.04305126783455	12
ENSG00000031691.6	CENPQ	129	4.859812404361672	15
ENSG00000033867.16	SLC4A7	274	5.6131281063880705	17
ENSG00000034053.14	APBA2	308	5.730099782973574	17
ENSG00000034693.14	PEX3	285	5.652489180268651	17
ENSG00000035664.11	DAPK2	187	5.231108616854587	16
ENSG00000036448.9	MYOM2	6	1.791759469228055	5
ENSG00000036530.8	CYP46A1	62	4.127134385045092	12
ENSG00000037280.15	FLT4	31	3.4339872044851463	10
ENSG00000037965.5	HOXC8	12	2.4849066497880004	7
ENSG00000038002.8	AGA	129	4.859812404361672	15
ENSG00000038210.12	PI4K2B	206	5.327876168789581	16
ENSG00000038427.15	VCAN	230	5.438079308923196	17
ENSG00000038945.14	MSR1	217	5.37989735354046	16
ENSG00000039139.9	DNAH5	70	4.248495242049359	13
ENSG00000039600.10	SOX30	6	1.791759469228055	5
ENSG00000041353.9	RAB27B	48	3.871201010907891	12
ENSG00000041515.15	MYO16	34	3.5263605246161616	11
ENSG00000041988.15	THAP3	159	5.0689042022202315	15
ENSG00000042062.11	RIPOR3	140	4.941642422609304	15
ENSG00000042317.16	SPATA7	150	5.0106352940962555	15
ENSG00000042429.11	MED17	188	5.236441962829949	16
ENSG00000042781.12	USH2A	42	3.7376696182833684	11
ENSG00000042832.11	TG	49	3.8918202981106265	12
ENSG00000042980.12	ADAM28	50	3.912023005428146	12
ENSG00000043039.6	BARX2	245	5.501258210544727	17
ENSG00000043462.11	LCP2	46	3.828641396489095	11
ENSG00000043591.5	ADRB1	4	1.3862943611198906	4
ENSG00000044459.14	CNTLN	241	5.484796933490655	17
ENSG00000046647.13	GEMIN8	134	4.897839799950911	15
ENSG00000046653.14	GPM6B	314	5.749392985908253	17
ENSG00000046774.9	MAGEC2	21	3.044522437723423	9
ENSG00000046889.18	PREX2	251	5.5254529391317835	17
ENSG00000047365.11	ARAP2	156	5.049856007249537	15
ENSG00000047579.19	DTNBP1	299	5.700443573390687	17
ENSG00000047597.6	XK	97	4.574710978503383	14
ENSG00000047617.14	ANO2	144	4.969813299576001	15
ENSG00000047634.14	SCML1	176	5.170483995038151	16
ENSG00000047662.4	FAM184B	8	2.0794415416798357	6
ENSG00000048342.15	CC2D2A	181	5.198497031265826	16
ENSG00000048740.18	CELF2	78	4.356708826689592	13
ENSG00000049130.15	KITLG	30	3.4011973816621555	10
ENSG00000049167.14	ERCC8	126	4.836281906951478	15
ENSG00000049192.14	ADAMTS6	13	2.5649493574615367	8
ENSG00000049249.8	TNFRSF9	9	2.1972245773362196	6
ENSG00000049283.17	EPN3	128	4.852030263919617	15
ENSG00000049540.16	ELN	124	4.820281565605037	15
ENSG00000049768.14	FOXP3	11	2.3978952727983707	7
ENSG00000050030.14	NEXMIF	6	1.791759469228055	5
ENSG00000050438.16	SLC4A8	162	5.087596335232384	15
ENSG00000050555.17	LAMC3	11	2.3978952727983707	7
ENSG00000050628.20	PTGER3	5	1.6094379124341003	5
ENSG00000051180.16	RAD51	69	4.23410650459726	13
ENSG00000052795.12	FNIP2	278	5.627621113690637	17
ENSG00000052802.12	MSMO1	290	5.66988092298052	17
ENSG00000052850.6	ALX4	30	3.4011973816621555	10
ENSG00000053108.16	FSTL4	58	4.060443010546419	12
ENSG00000053524.12	MCF2L2	58	4.060443010546419	12
ENSG00000053702.14	NRIP2	30	3.4011973816621555	10
ENSG00000053918.16	KCNQ1	276	5.62040086571715	17
ENSG00000054179.11	ENTPD2	79	4.3694478524670215	13
ENSG00000054219.10	LY75	228	5.429345628954441	16
ENSG00000054277.13	OPN3	173	5.153291594497779	16
ENSG00000054392.12	HHAT	254	5.537334267018537	17
ENSG00000054598.7	FOXC1	110	4.700480365792417	14
ENSG00000054803.3	CBLN4	12	2.4849066497880004	7
ENSG00000054967.12	RELT	209	5.342334251964811	16
ENSG00000055147.18	FAM114A2	246	5.5053315359323625	17
ENSG00000055813.5	CCDC85A	134	4.897839799950911	15
ENSG00000055955.15	ITIH4	11	2.3978952727983707	7
ENSG00000056050.6	HPF1	194	5.267858159063328	16
ENSG00000056277.15	ZNF280C	240	5.480638923341991	17
ENSG00000056487.15	PHF21B	44	3.784189633918261	11
ENSG00000056736.9	IL17RB	112	4.718498871295094	14
ENSG00000057468.6	MSH4	5	1.6094379124341003	5
ENSG00000057593.13	F7	4	1.3862943611198906	4
ENSG00000057657.16	PRDM1	8	2.0794415416798357	6
ENSG00000058335.15	RASGRF1	7	1.9459101490553132	6
ENSG00000058673.16	ZC3H11A	111	4.709530201312334	14
ENSG00000058866.14	DGKG	92	4.5217885770490405	14
ENSG00000059377.16	TBXAS1	43	3.7612001156935624	11
ENSG00000059691.11	GATB	123	4.812184355372417	15
ENSG00000059769.19	DNAJC25	195	5.272999558563747	16
ENSG00000060140.8	STYK1	20	2.995732273553991	9
ENSG00000060558.3	GNA15	60	4.0943445622221	12
ENSG00000060642.10	PIGV	304	5.717027701406222	17
ENSG00000060709.15	RIMBP2	5	1.6094379124341003	5
ENSG00000060718.21	COL11A1	92	4.5217885770490405	14
ENSG00000060762.18	MPC1	262	5.568344503761097	17
ENSG00000060982.14	BCAT1	128	4.852030263919617	15
ENSG00000061337.15	LZTS1	11	2.3978952727983707	7
ENSG00000061455.10	PRDM6	8	2.0794415416798357	6
ENSG00000061656.9	SPAG4	176	5.170483995038151	16
ENSG00000061918.12	GUCY1B1	11	2.3978952727983707	7
ENSG00000062282.14	DGAT2	59	4.07753744390572	12
ENSG00000062370.16	ZNF112	159	5.0689042022202315	15
ENSG00000062524.15	LTK	14	2.6390573296152584	8
ENSG00000063015.19	SEZ6	14	2.6390573296152584	8
ENSG00000063127.15	SLC6A16	23	3.1354942159291497	9
ENSG00000063438.16	AHRR	58	4.060443010546419	12
ENSG00000063761.15	ADCK1	283	5.645446897643238	17
ENSG00000064195.7	DLX3	39	3.6635616461296463	11
ENSG00000064199.6	SPA17	76	4.330733340286331	13
ENSG00000064205.10	WISP2	39	3.6635616461296463	11
ENSG00000064225.12	ST3GAL6	268	5.5909869805108565	17
ENSG00000064270.12	ATP2C2	39	3.6635616461296463	11
ENSG00000064300.8	NGFR	312	5.7430031878094825	17
ENSG00000064489.22	BORCS8-MEF2B	17	2.833213344056216	8
ENSG00000064655.18	EYA2	287	5.659482215759621	17
ENSG00000064687.12	ABCA7	294	5.683579767338681	17
ENSG00000064692.18	SNCAIP	21	3.044522437723423	9
ENSG00000064763.10	FAR2	156	5.049856007249537	15
ENSG00000064787.13	BCAS1	41	3.713572066704308	11
ENSG00000064989.12	CALCRL	11	2.3978952727983707	7
ENSG00000065057.7	NTHL1	290	5.66988092298052	17
ENSG00000065325.12	GLP2R	7	1.9459101490553132	6
ENSG00000065413.19	ANKRD44	54	3.9889840465642745	12
ENSG00000065457.10	ADAT1	241	5.484796933490655	17
ENSG00000065600.12	TMEM206	208	5.337538079701318	16
ENSG00000065615.13	CYB5R4	248	5.5134287461649825	17
ENSG00000065618.19	COL17A1	38	3.6375861597263857	11
ENSG00000065675.14	PRKCQ	304	5.717027701406222	17
ENSG00000065833.8	ME1	247	5.5093883366279774	17
ENSG00000066032.18	CTNNA2	6	1.791759469228055	5
ENSG00000066185.12	ZMYND12	32	3.4657359027997265	10
ENSG00000066230.11	SLC9A3	91	4.51085950651685	14
ENSG00000066294.14	CD84	125	4.8283137373023015	15
ENSG00000066336.11	SPI1	135	4.90527477843843	15
ENSG00000066379.14	ZNRD1	258	5.552959584921617	17
ENSG00000066382.16	MPPED2	39	3.6635616461296463	11
ENSG00000066735.14	KIF26A	118	4.770684624465665	14
ENSG00000066827.15	ZFAT	197	5.2832037287379885	16
ENSG00000066923.17	STAG3	61	4.110873864173311	12
ENSG00000067113.16	PLPP1	194	5.267858159063328	16
ENSG00000067221.13	STOML1	199	5.293304824724492	16
ENSG00000067601.7	PMS2P4	41	3.713572066704308	11
ENSG00000067715.13	SYT1	155	5.043425116919247	15
ENSG00000067840.12	PDZD4	69	4.23410650459726	13
ENSG00000067842.17	ATP2B3	8	2.0794415416798357	6
ENSG00000067992.13	PDK3	68	4.219507705176107	13
ENSG00000068028.17	RASSF1	224	5.4116460518550396	16
ENSG00000068078.18	FGFR3	265	5.579729825986222	17
ENSG00000068615.18	REEP1	110	4.700480365792417	14
ENSG00000068784.12	SRBD1	195	5.272999558563747	16
ENSG00000068831.18	RASGRP2	8	2.0794415416798357	6
ENSG00000068976.13	PYGM	101	4.61512051684126	14
ENSG00000068985.4	PAGE1	6	1.791759469228055	5
ENSG00000069011.15	PITX1	211	5.351858133476067	16
ENSG00000069122.18	ADGRF5	23	3.1354942159291497	9
ENSG00000069188.16	SDK2	224	5.4116460518550396	16
ENSG00000069482.6	GAL	19	2.9444389791664403	9
ENSG00000069509.5	FUNDC1	186	5.225746673713202	16
ENSG00000069535.13	MAOB	206	5.327876168789581	16
ENSG00000069667.15	RORA	271	5.602118820879701	17
ENSG00000069696.6	DRD4	39	3.6635616461296463	11
ENSG00000069812.11	HES2	75	4.31748811353631	13
ENSG00000069869.16	NEDD4	30	3.4011973816621555	10
ENSG00000069943.9	PIGB	216	5.375278407684165	16
ENSG00000070182.20	SPTB	209	5.342334251964811	16
ENSG00000070495.14	JMJD6	279	5.631211781821365	17
ENSG00000070526.14	ST6GALNAC1	100	4.605170185988092	14
ENSG00000070601.9	FRMPD1	109	4.6913478822291435	14
ENSG00000070669.16	ASNS	88	4.477336814478207	14
ENSG00000070729.13	CNGB1	28	3.332204510175204	10
ENSG00000070731.10	ST6GALNAC2	108	4.68213122712422	14
ENSG00000070759.16	TESK2	199	5.293304824724492	16
ENSG00000070808.15	CAMK2A	29	3.367295829986474	10
ENSG00000070886.11	EPHA8	45	3.8066624897703196	11
ENSG00000070915.9	SLC12A3	4	1.3862943611198906	4
ENSG00000070950.9	RAD18	292	5.676753802268282	17
ENSG00000070985.13	TRPM5	37	3.6109179126442243	11
ENSG00000071205.11	ARHGAP10	92	4.5217885770490405	14
ENSG00000071909.18	MYO3B	200	5.298317366548036	16
ENSG00000071991.8	CDH19	9	2.1972245773362196	6
ENSG00000072080.10	SPP2	8	2.0794415416798357	6
ENSG00000072133.10	RPS6KA6	209	5.342334251964811	16
ENSG00000072163.19	LIMS2	296	5.69035945432406	17
ENSG00000072201.13	LNX1	100	4.605170185988092	14
ENSG00000072422.16	RHOBTB1	252	5.529429087511423	17
ENSG00000072657.8	TRHDE	24	3.1780538303479458	9
ENSG00000072694.20	FCGR2B	31	3.4339872044851463	10
ENSG00000072756.16	TRNT1	199	5.293304824724492	16
ENSG00000072818.11	ACAP1	28	3.332204510175204	10
ENSG00000072832.14	CRMP1	209	5.342334251964811	16
ENSG00000072952.18	MRVI1	37	3.6109179126442243	11
ENSG00000073067.13	CYP2W1	25	3.2188758248682006	10
ENSG00000073146.15	MOV10L1	50	3.912023005428146	12
ENSG00000073150.13	PANX2	252	5.529429087511423	17
ENSG00000073282.12	TP63	19	2.9444389791664403	9
ENSG00000073417.14	PDE8A	208	5.337538079701318	16
ENSG00000073670.13	ADAM11	81	4.394449154672439	13
ENSG00000073734.9	ABCB11	8	2.0794415416798357	6
ENSG00000073737.16	DHRS9	223	5.407171771460119	16
ENSG00000073756.11	PTGS2	25	3.2188758248682006	10
ENSG00000074211.13	PPP2R2C	40	3.6888794541139363	11
ENSG00000074266.19	EED	281	5.638354669333745	17
ENSG00000074276.10	CDHR2	40	3.6888794541139363	11
ENSG00000074317.10	SNCB	12	2.4849066497880004	7
ENSG00000074410.13	CA12	233	5.4510384535657	17
ENSG00000074660.15	SCARF1	95	4.553876891600541	14
ENSG00000074706.13	IPCEF1	14	2.6390573296152584	8
ENSG00000074803.18	SLC12A1	16	2.772588722239781	8
ENSG00000074935.13	TUBE1	307	5.726847747587197	17
ENSG00000074966.10	TXK	17	2.833213344056216	8
ENSG00000075035.9	WSCD2	49	3.8918202981106265	12
ENSG00000075073.14	TACR2	75	4.31748811353631	13
ENSG00000075131.9	TIPIN	88	4.477336814478207	14
ENSG00000075213.10	SEMA3A	191	5.25227342804663	16
ENSG00000075303.12	SLC25A40	292	5.676753802268282	17
ENSG00000075336.11	TIMM21	217	5.37989735354046	16
ENSG00000075651.15	PLD1	311	5.739792912179234	17
ENSG00000075673.11	ATP12A	9	2.1972245773362196	6
ENSG00000076258.9	FMO4	113	4.727387818712341	14
ENSG00000076641.4	PAG1	55	4.007333185232471	12
ENSG00000076662.9	ICAM3	110	4.700480365792417	14
ENSG00000077092.18	RARB	76	4.330733340286331	13
ENSG00000077238.13	IL4R	101	4.61512051684126	14
ENSG00000077264.14	PAK3	4	1.3862943611198906	4
ENSG00000077274.8	CAPN6	114	4.736198448394496	14
ENSG00000077327.15	SPAG6	10	2.302585092994046	7
ENSG00000077420.15	APBB1IP	50	3.912023005428146	12
ENSG00000077514.8	POLD3	278	5.627621113690637	17
ENSG00000077522.12	ACTN2	5	1.6094379124341003	5
ENSG00000077616.10	NAALAD2	22	3.091042453358316	9
ENSG00000077800.12	FKBP6	4	1.3862943611198906	4
ENSG00000077935.16	SMC1B	29	3.367295829986474	10
ENSG00000077984.5	CST7	12	2.4849066497880004	7
ENSG00000078098.13	FAP	6	1.791759469228055	5
ENSG00000078124.11	ACER3	309	5.733341276897746	17
ENSG00000078237.6	TIGAR	104	4.6443908991413725	14
ENSG00000078319.9	PMS2P1	247	5.5093883366279774	17
ENSG00000078399.17	HOXA9	38	3.6375861597263857	11
ENSG00000078401.6	EDN1	308	5.730099782973574	17
ENSG00000078487.17	ZCWPW1	113	4.727387818712341	14
ENSG00000078549.14	ADCYAP1R1	4	1.3862943611198906	4
ENSG00000078596.10	ITM2A	13	2.5649493574615367	8
ENSG00000078725.12	BRINP1	61	4.110873864173311	12
ENSG00000078795.16	PKD2L2	7	1.9459101490553132	6
ENSG00000078814.15	MYH7B	37	3.6109179126442243	11
ENSG00000078898.6	BPIFB2	4	1.3862943611198906	4
ENSG00000078900.14	TP73	56	4.02535169073515	12
ENSG00000079101.16	CLUL1	29	3.367295829986474	10
ENSG00000079150.17	FKBP7	48	3.871201010907891	12
ENSG00000079156.16	OSBPL6	4	1.3862943611198906	4
ENSG00000079215.13	SLC1A3	293	5.680172609017068	17
ENSG00000079263.18	SP140	8	2.0794415416798357	6
ENSG00000079335.19	CDC14A	181	5.198497031265826	16
ENSG00000079393.20	DUSP13	10	2.302585092994046	7
ENSG00000079435.9	LIPE	116	4.7535901911063645	14
ENSG00000080031.9	PTPRH	251	5.5254529391317835	17
ENSG00000080166.15	DCT	6	1.791759469228055	5
ENSG00000080224.17	EPHA6	199	5.293304824724492	16
ENSG00000080298.15	RFX3	271	5.602118820879701	17
ENSG00000080546.13	SESN1	175	5.1647859739235145	16
ENSG00000080561.13	MID2	175	5.1647859739235145	16
ENSG00000080573.6	COL5A3	26	3.258096538021482	10
ENSG00000080839.11	RBL1	174	5.159055299214529	16
ENSG00000080854.14	IGSF9B	116	4.7535901911063645	14
ENSG00000080947.14	CROCCP3	242	5.488937726156687	17
ENSG00000081019.13	RSBN1	297	5.6937321388027	17
ENSG00000081026.18	MAGI3	204	5.318119993844216	16
ENSG00000081041.8	CXCL2	130	4.867534450455582	15
ENSG00000081059.19	TCF7	198	5.288267030694535	16
ENSG00000081181.7	ARG2	167	5.117993812416755	16
ENSG00000081189.15	MEF2C	29	3.367295829986474	10
ENSG00000081237.19	PTPRC	102	4.624972813284271	14
ENSG00000081277.12	PKP1	22	3.091042453358316	9
ENSG00000081386.12	ZNF510	154	5.0369526024136295	15
ENSG00000081479.13	LRP2	53	3.970291913552122	12
ENSG00000081665.13	ZNF506	150	5.0106352940962555	15
ENSG00000081803.15	CADPS2	27	3.295836866004329	10
ENSG00000081818.3	PCDHB4	67	4.204692619390966	13
ENSG00000081842.17	PCDHA6	167	5.117993812416755	16
ENSG00000081853.14	PCDHGA2	23	3.1354942159291497	9
ENSG00000081913.13	PHLPP1	239	5.476463551931511	17
ENSG00000081985.11	IL12RB2	10	2.302585092994046	7
ENSG00000082074.16	FYB1	37	3.6109179126442243	11
ENSG00000082146.12	STRADB	231	5.442417710521793	17
ENSG00000082175.14	PGR	4	1.3862943611198906	4
ENSG00000082196.20	C1QTNF3	102	4.624972813284271	14
ENSG00000082269.16	FAM135A	129	4.859812404361672	15
ENSG00000082397.17	EPB41L3	93	4.532599493153256	14
ENSG00000082438.15	COBLL1	284	5.648974238161206	17
ENSG00000082482.13	KCNK2	5	1.6094379124341003	5
ENSG00000082497.11	SERTAD4	64	4.1588830833596715	13
ENSG00000082684.15	SEMA5B	145	4.976733742420574	15
ENSG00000083454.21	P2RX5	13	2.5649493574615367	8
ENSG00000083457.11	ITGAE	154	5.0369526024136295	15
ENSG00000083535.15	PIBF1	239	5.476463551931511	17
ENSG00000083544.14	TDRD3	234	5.455321115357702	17
ENSG00000083635.7	NUFIP1	232	5.44673737166631	17
ENSG00000083807.9	SLC27A5	285	5.652489180268651	17
ENSG00000083814.13	ZNF671	8	2.0794415416798357	6
ENSG00000083817.8	ZNF416	250	5.521460917862246	17
ENSG00000083828.15	ZNF586	103	4.634728988229636	14
ENSG00000083857.13	FAT1	5	1.6094379124341003	5
ENSG00000084110.10	HAL	63	4.143134726391533	12
ENSG00000084444.13	FAM234B	220	5.393627546352362	16
ENSG00000084453.16	SLCO1A2	144	4.969813299576001	15
ENSG00000084628.9	NKAIN1	36	3.58351893845611	11
ENSG00000084710.13	EFR3B	137	4.919980925828125	15
ENSG00000085265.10	FCN1	70	4.248495242049359	13
ENSG00000085382.11	HACE1	181	5.198497031265826	16
ENSG00000085433.15	WDR47	294	5.683579767338681	17
ENSG00000085465.12	OVGP1	32	3.4657359027997265	10
ENSG00000085514.15	PILRA	61	4.110873864173311	12
ENSG00000085840.12	ORC1	150	5.0106352940962555	15
ENSG00000086159.12	AQP6	47	3.8501476017100584	12
ENSG00000086205.17	FOLH1	100	4.605170185988092	14
ENSG00000086289.11	EPDR1	52	3.9512437185814275	12
ENSG00000086717.18	PPEF1	11	2.3978952727983707	7
ENSG00000086730.16	LAT2	45	3.8066624897703196	11
ENSG00000086848.14	ALG9	191	5.25227342804663	16
ENSG00000086967.9	MYBPC2	17	2.833213344056216	8
ENSG00000086991.12	NOX4	26	3.258096538021482	10
ENSG00000087008.15	ACOX3	72	4.276666119016055	13
ENSG00000087085.14	ACHE	110	4.700480365792417	14
ENSG00000087116.15	ADAMTS2	306	5.723585101952381	17
ENSG00000087237.11	CETP	4	1.3862943611198906	4
ENSG00000087245.12	MMP2	125	4.8283137373023015	15
ENSG00000087250.8	MT3	40	3.6888794541139363	11
ENSG00000087253.12	LPCAT2	272	5.605802066295998	17
ENSG00000087258.14	GNAO1	7	1.9459101490553132	6
ENSG00000087303.17	NID2	24	3.1780538303479458	9
ENSG00000087495.16	PHACTR3	45	3.8066624897703196	11
ENSG00000087589.16	CASS4	31	3.4339872044851463	10
ENSG00000087842.10	PIR	107	4.672828834461906	14
ENSG00000087884.14	AAMDC	200	5.298317366548036	16
ENSG00000087903.12	RFX2	255	5.541263545158426	17
ENSG00000088002.11	SULT2B1	13	2.5649493574615367	8
ENSG00000088035.16	ALG6	265	5.579729825986222	17
ENSG00000088053.11	GP6	21	3.044522437723423	9
ENSG00000088320.3	REM1	13	2.5649493574615367	8
ENSG00000088386.16	SLC15A1	46	3.828641396489095	11
ENSG00000088451.10	TGDS	259	5.556828061699537	17
ENSG00000088538.12	DOCK3	208	5.337538079701318	16
ENSG00000088543.14	C3orf18	194	5.267858159063328	16
ENSG00000088726.15	TMEM40	23	3.1354942159291497	9
ENSG00000088727.12	KIF9	137	4.919980925828125	15
ENSG00000088827.12	SIGLEC1	154	5.0369526024136295	15
ENSG00000088881.20	EBF4	295	5.68697535633982	17
ENSG00000088882.7	CPXM1	158	5.062595033026967	15
ENSG00000089091.16	DZANK1	276	5.62040086571715	17
ENSG00000089101.17	CFAP61	11	2.3978952727983707	7
ENSG00000089163.4	SIRT4	24	3.1780538303479458	9
ENSG00000089199.9	CHGB	5	1.6094379124341003	5
ENSG00000089250.18	NOS1	109	4.6913478822291435	14
ENSG00000089356.18	FXYD3	163	5.093750200806762	15
ENSG00000089505.17	CMTM1	19	2.9444389791664403	9
ENSG00000089558.8	KCNH4	8	2.0794415416798357	6
ENSG00000089692.8	LAG3	70	4.248495242049359	13
ENSG00000089723.9	OTUB2	138	4.927253685157205	15
ENSG00000089847.12	ANKRD24	22	3.091042453358316	9
