Ensembl Gene Record	Common Gene Name	Read Count	Log Count	Dist
ENSG00000000457.13	SCYL3	248	5.5134287461649825	17
ENSG00000000938.12	FGR	62	4.127134385045092	13
ENSG00000000971.15	CFH	16	2.772588722239781	8
ENSG00000001460.17	STPG1	218	5.384495062789089	17
ENSG00000001497.16	LAS1L	206	5.327876168789581	17
ENSG00000001626.15	CFTR	14	2.6390573296152584	8
ENSG00000002016.17	RAD52	253	5.53338948872752	17
ENSG00000002079.14	MYH16	4	1.3862943611198906	4
ENSG00000002587.9	HS3ST1	29	3.367295829986474	10
ENSG00000002726.20	AOC1	138	4.927253685157205	15
ENSG00000002746.14	HECW1	35	3.5553480614894135	11
ENSG00000002933.8	TMEM176A	219	5.389071729816501	17
ENSG00000003096.14	KLHL13	40	3.6888794541139363	11
ENSG00000003137.8	CYP26B1	218	5.384495062789089	17
ENSG00000003400.14	CASP10	123	4.812184355372417	15
ENSG00000003436.15	TFPI	16	2.772588722239781	8
ENSG00000003987.13	MTMR7	150	5.0106352940962555	16
ENSG00000004139.13	SARM1	129	4.859812404361672	15
ENSG00000004468.12	CD38	41	3.713572066704308	11
ENSG00000004660.14	CAMKK1	97	4.574710978503383	14
ENSG00000004776.12	HSPB6	52	3.9512437185814275	12
ENSG00000004777.18	ARHGAP33	132	4.882801922586371	15
ENSG00000004799.7	PDK4	63	4.143134726391533	13
ENSG00000004838.13	ZMYND10	22	3.091042453358316	9
ENSG00000004866.20	ST7	173	5.153291594497779	16
ENSG00000004948.14	CALCR	10	2.302585092994046	7
ENSG00000004961.14	HCCS	184	5.214935757608986	16
ENSG00000005020.12	SKAP2	155	5.043425116919247	16
ENSG00000005059.15	MCUB	109	4.6913478822291435	15
ENSG00000005108.15	THSD7A	22	3.091042453358316	9
ENSG00000005187.11	ACSM3	158	5.062595033026967	16
ENSG00000005189.19	REXO5	219	5.389071729816501	17
ENSG00000005243.9	COPZ2	15	2.70805020110221	8
ENSG00000005249.12	PRKAR2B	56	4.02535169073515	12
ENSG00000005302.18	MSL3	265	5.579729825986222	17
ENSG00000005379.16	TSPOAP1	92	4.5217885770490405	14
ENSG00000005381.7	MPO	10	2.302585092994046	7
ENSG00000005436.13	GCFC2	171	5.14166355650266	16
ENSG00000005448.16	WDR54	163	5.093750200806762	16
ENSG00000005469.11	CROT	101	4.61512051684126	14
ENSG00000005844.17	ITGAL	81	4.394449154672439	14
ENSG00000005961.18	ITGA2B	57	4.04305126783455	13
ENSG00000006015.17	REX1BD	260	5.560681631015528	17
ENSG00000006016.10	CRLF1	30	3.4011973816621555	10
ENSG00000006062.15	MAP3K14	224	5.4116460518550396	17
ENSG00000006128.11	TAC1	11	2.3978952727983707	7
ENSG00000006210.6	CX3CL1	238	5.472270673671475	17
ENSG00000006283.17	CACNA1G	8	2.0794415416798357	6
ENSG00000006468.13	ETV1	23	3.1354942159291497	10
ENSG00000006555.10	TTC22	251	5.5254529391317835	17
ENSG00000006611.15	USH1C	27	3.295836866004329	10
ENSG00000006638.11	TBXA2R	9	2.1972245773362196	7
ENSG00000006695.10	COX10	236	5.4638318050256105	17
ENSG00000006740.16	ARHGAP44	233	5.4510384535657	17
ENSG00000006747.14	SCIN	12	2.4849066497880004	8
ENSG00000006756.15	ARSD	192	5.2574953720277815	16
ENSG00000006757.11	PNPLA4	6	1.791759469228055	5
ENSG00000006837.11	CDKL3	6	1.791759469228055	5
ENSG00000007038.10	PRSS21	37	3.6109179126442243	11
ENSG00000007062.11	PROM1	42	3.7376696182833684	12
ENSG00000007171.17	NOS2	11	2.3978952727983707	7
ENSG00000007174.17	DNAH9	12	2.4849066497880004	8
ENSG00000007237.18	GAS7	219	5.389071729816501	17
ENSG00000007255.10	TRAPPC6A	80	4.382026634673881	14
ENSG00000007314.12	SCN4A	40	3.6888794541139363	11
ENSG00000007341.18	ST7L	165	5.10594547390058	16
ENSG00000007402.11	CACNA2D2	41	3.713572066704308	11
ENSG00000007516.13	BAIAP3	235	5.459585514144159	17
ENSG00000007968.6	E2F2	119	4.77912349311153	15
ENSG00000008056.13	SYN1	9	2.1972245773362196	7
ENSG00000008086.11	CDKL5	144	4.969813299576001	16
ENSG00000008226.19	DLEC1	31	3.4339872044851463	11
ENSG00000008277.14	ADAM22	24	3.1780538303479458	10
ENSG00000008311.14	AASS	41	3.713572066704308	11
ENSG00000008324.11	SS18L2	136	4.912654885736052	15
ENSG00000008382.15	MPND	108	4.68213122712422	15
ENSG00000008516.16	MMP25	33	3.4965075614664802	11
ENSG00000008735.13	MAPK8IP2	204	5.318119993844216	17
ENSG00000009780.15	FAM76A	158	5.062595033026967	16
ENSG00000009790.14	TRAF3IP3	15	2.70805020110221	8
ENSG00000010030.13	ETV7	10	2.302585092994046	7
ENSG00000010219.13	DYRK4	91	4.51085950651685	14
ENSG00000010295.19	IFFO1	38	3.6375861597263857	11
ENSG00000010310.8	GIPR	123	4.812184355372417	15
ENSG00000010318.20	PHF7	28	3.332204510175204	10
ENSG00000010319.6	SEMA3G	7	1.9459101490553132	6
ENSG00000010327.10	STAB1	178	5.181783550292085	16
ENSG00000010361.13	FUZ	261	5.564520407322694	17
ENSG00000010438.16	PRSS3	4	1.3862943611198906	4
ENSG00000010539.11	ZNF200	140	4.941642422609304	15
ENSG00000010610.9	CD4	197	5.2832037287379885	17
ENSG00000010626.14	LRRC23	113	4.727387818712341	15
ENSG00000010671.15	BTK	29	3.367295829986474	10
ENSG00000010704.18	HFE	86	4.454347296253507	14
ENSG00000010803.16	SCMH1	247	5.5093883366279774	17
ENSG00000011028.13	MRC2	262	5.568344503761097	17
ENSG00000011052.21	NME1-NME2	10	2.302585092994046	7
ENSG00000011132.11	APBA3	137	4.919980925828125	15
ENSG00000011143.16	MKS1	230	5.438079308923196	17
ENSG00000011198.9	ABHD5	232	5.44673737166631	17
ENSG00000011201.11	ANOS1	217	5.37989735354046	17
ENSG00000011332.19	DPF1	24	3.1780538303479458	10
ENSG00000011376.10	LARS2	235	5.459585514144159	17
ENSG00000011465.16	DCN	13	2.5649493574615367	8
ENSG00000011478.11	QPCTL	219	5.389071729816501	17
ENSG00000011523.13	CEP68	253	5.53338948872752	17
ENSG00000011600.11	TYROBP	128	4.852030263919617	15
ENSG00000012124.16	CD22	80	4.382026634673881	14
ENSG00000012211.12	PRICKLE3	234	5.455321115357702	17
ENSG00000012223.12	LTF	7	1.9459101490553132	6
ENSG00000012779.10	ALOX5	138	4.927253685157205	15
ENSG00000013297.11	CLDN11	16	2.772588722239781	8
ENSG00000013392.7	RWDD2A	152	5.0238805208462765	16
ENSG00000013503.9	POLR3B	239	5.476463551931511	17
ENSG00000013619.13	MAMLD1	147	4.990432586778736	16
ENSG00000013725.14	CD6	15	2.70805020110221	8
ENSG00000014138.8	POLA2	117	4.762173934797756	15
ENSG00000014257.15	ACPP	20	2.995732273553991	9
ENSG00000014914.20	MTMR11	243	5.493061443340548	17
ENSG00000015285.10	WAS	28	3.332204510175204	10
ENSG00000015413.9	DPEP1	149	5.003946305945459	16
ENSG00000015568.12	RGPD5	6	1.791759469228055	5
ENSG00000015592.16	STMN4	7	1.9459101490553132	6
ENSG00000016391.10	CHDH	95	4.553876891600541	14
ENSG00000016402.13	IL20RA	46	3.828641396489095	12
ENSG00000016864.18	GLT8D1	243	5.493061443340548	17
ENSG00000017427.16	IGF1	11	2.3978952727983707	7
ENSG00000017483.14	SLC38A5	9	2.1972245773362196	7
ENSG00000018236.14	CNTN1	62	4.127134385045092	13
ENSG00000018280.16	SLC11A1	12	2.4849066497880004	8
ENSG00000018610.14	CXorf56	174	5.159055299214529	16
ENSG00000018625.14	ATP1A2	6	1.791759469228055	5
ENSG00000018869.16	ZNF582	5	1.6094379124341003	5
ENSG00000019169.10	MARCO	26	3.258096538021482	10
ENSG00000019549.11	SNAI2	5	1.6094379124341003	5
ENSG00000020181.17	ADGRA2	33	3.4965075614664802	11
ENSG00000020633.18	RUNX3	34	3.5263605246161616	11
ENSG00000021488.12	SLC7A9	4	1.3862943611198906	4
ENSG00000021645.18	NRXN3	32	3.4657359027997265	11
ENSG00000021826.15	CPS1	22	3.091042453358316	9
ENSG00000022267.16	FHL1	46	3.828641396489095	12
ENSG00000022976.15	ZNF839	215	5.3706380281276624	17
ENSG00000023171.17	GRAMD1B	130	4.867534450455582	15
ENSG00000023608.4	SNAPC1	169	5.1298987149230735	16
ENSG00000023839.11	ABCC2	8	2.0794415416798357	6
ENSG00000023892.10	DEF6	116	4.7535901911063645	15
ENSG00000024422.11	EHD2	14	2.6390573296152584	8
ENSG00000024862.17	CCDC28A	130	4.867534450455582	15
ENSG00000025423.11	HSD17B6	7	1.9459101490553132	6
ENSG00000026036.22	RTEL1-TNFRSF6B	240	5.480638923341991	17
ENSG00000026751.16	SLAMF7	162	5.087596335232384	16
ENSG00000027847.13	B4GALT7	195	5.272999558563747	17
ENSG00000027869.11	SH2D2A	168	5.123963979403259	16
ENSG00000028137.18	TNFRSF1B	226	5.420534999272286	17
ENSG00000028277.21	POU2F2	58	4.060443010546419	13
ENSG00000029534.20	ANK1	115	4.74493212836325	15
ENSG00000029559.6	IBSP	9	2.1972245773362196	7
ENSG00000029639.10	TFB1M	227	5.424950017481403	17
ENSG00000031081.10	ARHGAP31	29	3.367295829986474	10
ENSG00000031691.6	CENPQ	177	5.176149732573829	16
ENSG00000032742.17	IFT88	185	5.220355825078324	16
ENSG00000034053.14	APBA2	102	4.624972813284271	14
ENSG00000034239.10	EFCAB1	16	2.772588722239781	8
ENSG00000034533.11	ASTE1	94	4.543294782270004	14
ENSG00000034693.14	PEX3	187	5.231108616854587	16
ENSG00000035664.11	DAPK2	36	3.58351893845611	11
ENSG00000036530.8	CYP46A1	8	2.0794415416798357	6
ENSG00000036672.15	USP2	30	3.4011973816621555	10
ENSG00000037042.8	TUBG2	257	5.54907608489522	17
ENSG00000037241.7	RPL26L1	177	5.176149732573829	16
ENSG00000037757.13	MRI1	233	5.4510384535657	17
ENSG00000037897.16	METTL1	153	5.030437921392435	16
ENSG00000038002.8	AGA	126	4.836281906951478	15
ENSG00000038210.12	PI4K2B	196	5.278114659230517	17
ENSG00000038427.15	VCAN	4	1.3862943611198906	4
ENSG00000038945.14	MSR1	61	4.110873864173311	13
ENSG00000039139.9	DNAH5	45	3.8066624897703196	12
ENSG00000039600.10	SOX30	4	1.3862943611198906	4
ENSG00000040199.18	PHLPP2	244	5.497168225293202	17
ENSG00000040608.13	RTN4R	136	4.912654885736052	15
ENSG00000041353.9	RAB27B	84	4.430816798843313	14
ENSG00000041515.15	MYO16	11	2.3978952727983707	7
ENSG00000041880.14	PARP3	115	4.74493212836325	15
ENSG00000041988.15	THAP3	197	5.2832037287379885	17
ENSG00000042062.11	RIPOR3	21	3.044522437723423	9
ENSG00000042317.16	SPATA7	57	4.04305126783455	13
ENSG00000042429.11	MED17	161	5.081404364984463	16
ENSG00000042781.12	USH2A	6	1.791759469228055	5
ENSG00000042832.11	TG	31	3.4339872044851463	11
ENSG00000042980.12	ADAM28	104	4.6443908991413725	14
ENSG00000043039.6	BARX2	151	5.017279836814924	16
ENSG00000043462.11	LCP2	51	3.9318256327243257	12
ENSG00000043514.16	TRIT1	209	5.342334251964811	17
ENSG00000043591.5	ADRB1	6	1.791759469228055	5
ENSG00000044459.14	CNTLN	87	4.465908118654584	14
ENSG00000044524.10	EPHA3	4	1.3862943611198906	4
ENSG00000046647.13	GEMIN8	46	3.828641396489095	12
ENSG00000046653.14	GPM6B	22	3.091042453358316	9
ENSG00000046889.18	PREX2	69	4.23410650459726	13
ENSG00000047597.6	XK	88	4.477336814478207	14
ENSG00000047634.14	SCML1	185	5.220355825078324	16
ENSG00000047662.4	FAM184B	33	3.4965075614664802	11
ENSG00000048342.15	CC2D2A	149	5.003946305945459	16
ENSG00000048471.13	SNX29	241	5.484796933490655	17
ENSG00000048540.14	LMO3	110	4.700480365792417	15
ENSG00000049130.15	KITLG	11	2.3978952727983707	7
ENSG00000049167.14	ERCC8	127	4.844187086458591	15
ENSG00000049192.14	ADAMTS6	22	3.091042453358316	9
ENSG00000049249.8	TNFRSF9	70	4.248495242049359	13
ENSG00000049540.16	ELN	143	4.962844630259907	16
ENSG00000049768.14	FOXP3	5	1.6094379124341003	5
ENSG00000049769.12	PPP1R3F	115	4.74493212836325	15
ENSG00000049883.14	PTCD2	213	5.3612921657094255	17
ENSG00000050030.14	NEXMIF	5	1.6094379124341003	5
ENSG00000050344.8	NFE2L3	202	5.308267697401205	17
ENSG00000050438.16	SLC4A8	61	4.110873864173311	13
ENSG00000050555.17	LAMC3	6	1.791759469228055	5
ENSG00000050628.20	PTGER3	8	2.0794415416798357	6
ENSG00000050730.15	TNIP3	4	1.3862943611198906	4
ENSG00000050767.16	COL23A1	28	3.332204510175204	10
ENSG00000051180.16	RAD51	49	3.8918202981106265	12
ENSG00000052795.12	FNIP2	160	5.075173815233827	16
ENSG00000053108.16	FSTL4	28	3.332204510175204	10
ENSG00000053328.8	METTL24	8	2.0794415416798357	6
ENSG00000053438.9	NNAT	126	4.836281906951478	15
ENSG00000053501.12	USE1	69	4.23410650459726	13
ENSG00000053524.12	MCF2L2	21	3.044522437723423	9
ENSG00000053702.14	NRIP2	13	2.5649493574615367	8
ENSG00000053918.16	KCNQ1	97	4.574710978503383	14
ENSG00000054179.11	ENTPD2	82	4.406719247264253	14
ENSG00000054219.10	LY75	109	4.6913478822291435	15
ENSG00000054356.13	PTPRN	31	3.4339872044851463	11
ENSG00000054392.12	HHAT	108	4.68213122712422	15
ENSG00000054598.7	FOXC1	92	4.5217885770490405	14
ENSG00000054611.13	TBC1D22A	208	5.337538079701318	17
ENSG00000054983.16	GALC	205	5.3230099791384085	17
ENSG00000055147.18	FAM114A2	132	4.882801922586371	15
ENSG00000055163.19	CYFIP2	221	5.3981627015177525	17
ENSG00000055732.12	MCOLN3	25	3.2188758248682006	10
ENSG00000055955.15	ITIH4	4	1.3862943611198906	4
ENSG00000056050.6	HPF1	97	4.574710978503383	14
ENSG00000056277.15	ZNF280C	96	4.564348191467836	14
ENSG00000056558.10	TRAF1	109	4.6913478822291435	15
ENSG00000056736.9	IL17RB	28	3.332204510175204	10
ENSG00000056998.19	GYG2	17	2.833213344056216	9
ENSG00000057657.16	PRDM1	6	1.791759469228055	5
ENSG00000058091.16	CDK14	116	4.7535901911063645	15
ENSG00000058335.15	RASGRF1	7	1.9459101490553132	6
ENSG00000058404.19	CAMK2B	25	3.2188758248682006	10
ENSG00000058453.16	CROCC	194	5.267858159063328	16
ENSG00000058673.16	ZC3H11A	113	4.727387818712341	15
ENSG00000058799.14	YIPF1	244	5.497168225293202	17
ENSG00000058866.14	DGKG	22	3.091042453358316	9
ENSG00000059377.16	TBXAS1	51	3.9318256327243257	12
ENSG00000059691.11	GATB	146	4.983606621708336	16
ENSG00000059769.19	DNAJC25	216	5.375278407684165	17
ENSG00000059804.15	SLC2A3	179	5.187385805840755	16
ENSG00000059915.16	PSD	138	4.927253685157205	15
ENSG00000060140.8	STYK1	172	5.147494476813453	16
ENSG00000060558.3	GNA15	88	4.477336814478207	14
ENSG00000060642.10	PIGV	195	5.272999558563747	17
ENSG00000060709.15	RIMBP2	28	3.332204510175204	10
ENSG00000060718.21	COL11A1	8	2.0794415416798357	6
ENSG00000061337.15	LZTS1	55	4.007333185232471	12
ENSG00000061455.10	PRDM6	7	1.9459101490553132	6
ENSG00000061656.9	SPAG4	101	4.61512051684126	14
ENSG00000061918.12	GUCY1B1	165	5.10594547390058	16
ENSG00000062282.14	DGAT2	36	3.58351893845611	11
ENSG00000062370.16	ZNF112	85	4.442651256490317	14
ENSG00000062524.15	LTK	68	4.219507705176107	13
ENSG00000062582.13	MRPS24	119	4.77912349311153	15
ENSG00000063127.15	SLC6A16	16	2.772588722239781	8
ENSG00000063180.8	CA11	24	3.1780538303479458	10
ENSG00000063438.16	AHRR	71	4.2626798770413155	13
ENSG00000063587.14	ZNF275	265	5.579729825986222	17
ENSG00000063761.15	ADCK1	105	4.653960350157523	15
ENSG00000064195.7	DLX3	82	4.406719247264253	14
ENSG00000064199.6	SPA17	77	4.343805421853684	14
ENSG00000064201.15	TSPAN32	16	2.772588722239781	8
ENSG00000064225.12	ST3GAL6	83	4.418840607796598	14
ENSG00000064300.8	NGFR	6	1.791759469228055	5
ENSG00000064309.14	CDON	199	5.293304824724492	17
ENSG00000064489.22	BORCS8-MEF2B	11	2.3978952727983707	7
ENSG00000064652.10	SNX24	258	5.552959584921617	17
ENSG00000064655.18	EYA2	33	3.4965075614664802	11
ENSG00000064687.12	ABCA7	260	5.560681631015528	17
ENSG00000064692.18	SNCAIP	12	2.4849066497880004	8
ENSG00000064763.10	FAR2	88	4.477336814478207	14
ENSG00000064787.13	BCAS1	11	2.3978952727983707	7
ENSG00000064989.12	CALCRL	5	1.6094379124341003	5
ENSG00000065413.19	ANKRD44	30	3.4011973816621555	10
ENSG00000065457.10	ADAT1	180	5.19295685089021	16
ENSG00000065534.18	MYLK	79	4.3694478524670215	14
ENSG00000065600.12	TMEM206	172	5.147494476813453	16
ENSG00000065618.19	COL17A1	4	1.3862943611198906	4
ENSG00000065717.14	TLE2	188	5.236441962829949	16
ENSG00000065923.9	SLC9A7	232	5.44673737166631	17
ENSG00000065989.15	PDE4A	152	5.0238805208462765	16
ENSG00000066032.18	CTNNA2	17	2.833213344056216	9
ENSG00000066185.12	ZMYND12	33	3.4965075614664802	11
ENSG00000066230.11	SLC9A3	47	3.8501476017100584	12
ENSG00000066248.14	NGEF	109	4.6913478822291435	15
ENSG00000066294.14	CD84	150	5.0106352940962555	16
ENSG00000066336.11	SPI1	94	4.543294782270004	14
ENSG00000066379.14	ZNRD1	156	5.049856007249537	16
ENSG00000066382.16	MPPED2	86	4.454347296253507	14
ENSG00000066468.22	FGFR2	154	5.0369526024136295	16
ENSG00000066629.17	EML1	184	5.214935757608986	16
ENSG00000066651.19	TRMT11	234	5.455321115357702	17
ENSG00000066735.14	KIF26A	114	4.736198448394496	15
ENSG00000066827.15	ZFAT	133	4.890349128221754	15
ENSG00000066923.17	STAG3	91	4.51085950651685	14
ENSG00000067113.16	PLPP1	85	4.442651256490317	14
ENSG00000067177.14	PHKA1	123	4.812184355372417	15
ENSG00000067191.15	CACNB1	192	5.2574953720277815	16
ENSG00000067221.13	STOML1	181	5.198497031265826	16
ENSG00000067445.20	TRO	187	5.231108616854587	16
ENSG00000067601.7	PMS2P4	29	3.367295829986474	10
ENSG00000067715.13	SYT1	38	3.6375861597263857	11
ENSG00000067798.15	NAV3	10	2.302585092994046	7
ENSG00000067829.18	IDH3G	224	5.4116460518550396	17
ENSG00000067840.12	PDZD4	9	2.1972245773362196	7
ENSG00000067992.13	PDK3	27	3.295836866004329	10
ENSG00000068079.7	IFI35	158	5.062595033026967	16
ENSG00000068097.14	HEATR6	156	5.049856007249537	16
ENSG00000068354.15	TBC1D25	154	5.0369526024136295	16
ENSG00000068394.10	GPKOW	172	5.147494476813453	16
ENSG00000068438.14	FTSJ1	181	5.198497031265826	16
ENSG00000068615.18	REEP1	43	3.7612001156935624	12
ENSG00000068831.18	RASGRP2	15	2.70805020110221	8
ENSG00000068976.13	PYGM	24	3.1780538303479458	10
ENSG00000069020.18	MAST4	188	5.236441962829949	16
ENSG00000069122.18	ADGRF5	5	1.6094379124341003	5
ENSG00000069188.16	SDK2	90	4.499809670330265	14
ENSG00000069431.11	ABCC9	5	1.6094379124341003	5
ENSG00000069482.6	GAL	14	2.6390573296152584	8
ENSG00000069493.14	CLEC2D	141	4.948759890378168	15
ENSG00000069509.5	FUNDC1	147	4.990432586778736	16
ENSG00000069535.13	MAOB	9	2.1972245773362196	7
ENSG00000069667.15	RORA	9	2.1972245773362196	7
ENSG00000069696.6	DRD4	13	2.5649493574615367	8
ENSG00000069702.10	TGFBR3	210	5.3471075307174685	17
ENSG00000069869.16	NEDD4	92	4.5217885770490405	14
ENSG00000069943.9	PIGB	151	5.017279836814924	16
ENSG00000069998.12	HDHD5	242	5.488937726156687	17
ENSG00000070019.4	GUCY2C	5	1.6094379124341003	5
ENSG00000070182.20	SPTB	95	4.553876891600541	14
ENSG00000070371.15	CLTCL1	54	3.9889840465642745	12
ENSG00000070526.14	ST6GALNAC1	264	5.575949103146316	17
ENSG00000070601.9	FRMPD1	19	2.9444389791664403	9
ENSG00000070669.16	ASNS	106	4.663439094112067	15
ENSG00000070729.13	CNGB1	29	3.367295829986474	10
ENSG00000070731.10	ST6GALNAC2	59	4.07753744390572	13
ENSG00000070759.16	TESK2	56	4.02535169073515	12
ENSG00000070785.16	EIF2B3	205	5.3230099791384085	17
ENSG00000070915.9	SLC12A3	7	1.9459101490553132	6
ENSG00000070950.9	RAD18	216	5.375278407684165	17
ENSG00000070985.13	TRPM5	39	3.6635616461296463	11
ENSG00000071205.11	ARHGAP10	53	3.970291913552122	12
ENSG00000071243.15	ING3	264	5.575949103146316	17
ENSG00000071246.10	VASH1	98	4.584967478670572	14
ENSG00000071282.11	LMCD1	127	4.844187086458591	15
ENSG00000071889.16	FAM3A	251	5.5254529391317835	17
ENSG00000071967.11	CYBRD1	140	4.941642422609304	15
ENSG00000072133.10	RPS6KA6	41	3.713572066704308	11
ENSG00000072163.19	LIMS2	117	4.762173934797756	15
ENSG00000072182.12	ASIC4	11	2.3978952727983707	7
ENSG00000072201.13	LNX1	81	4.394449154672439	14
ENSG00000072422.16	RHOBTB1	150	5.0106352940962555	16
ENSG00000072694.20	FCGR2B	15	2.70805020110221	8
ENSG00000072818.11	ACAP1	16	2.772588722239781	8
ENSG00000072832.14	CRMP1	17	2.833213344056216	9
ENSG00000072840.12	EVC	207	5.332718793265369	17
ENSG00000072858.10	SIDT1	7	1.9459101490553132	6
ENSG00000072952.18	MRVI1	8	2.0794415416798357	6
ENSG00000072954.6	TMEM38A	93	4.532599493153256	14
ENSG00000073067.13	CYP2W1	10	2.302585092994046	7
ENSG00000073146.15	MOV10L1	18	2.8903717578961645	9
ENSG00000073150.13	PANX2	179	5.187385805840755	16
ENSG00000073169.13	SELENOO	161	5.081404364984463	16
ENSG00000073282.12	TP63	16	2.772588722239781	8
ENSG00000073464.11	CLCN4	133	4.890349128221754	15
ENSG00000073536.17	NLE1	145	4.976733742420574	16
ENSG00000073670.13	ADAM11	40	3.6888794541139363	11
ENSG00000073711.10	PPP2R3A	176	5.170483995038151	16
ENSG00000073734.9	ABCB11	6	1.791759469228055	5
ENSG00000073756.11	PTGS2	14	2.6390573296152584	8
ENSG00000073803.13	MAP3K13	99	4.59511985013459	14
ENSG00000073910.21	FRY	49	3.8918202981106265	12
ENSG00000074047.21	GLI2	62	4.127134385045092	13
ENSG00000074211.13	PPP2R2C	239	5.476463551931511	17
ENSG00000074317.10	SNCB	4	1.3862943611198906	4
ENSG00000074370.17	ATP2A3	136	4.912654885736052	15
ENSG00000074410.13	CA12	51	3.9318256327243257	12
ENSG00000074590.13	NUAK1	174	5.159055299214529	16
ENSG00000074706.13	IPCEF1	4	1.3862943611198906	4
ENSG00000074935.13	TUBE1	245	5.501258210544727	17
ENSG00000074966.10	TXK	10	2.302585092994046	7
ENSG00000075131.9	TIPIN	92	4.5217885770490405	14
ENSG00000075218.18	GTSE1	252	5.529429087511423	17
ENSG00000075234.16	TTC38	187	5.231108616854587	16
ENSG00000075461.5	CACNG4	167	5.117993812416755	16
ENSG00000075643.5	MOCOS	244	5.497168225293202	17
ENSG00000075673.11	ATP12A	4	1.3862943611198906	4
ENSG00000075826.16	SEC31B	57	4.04305126783455	13
ENSG00000075884.13	ARHGAP15	4	1.3862943611198906	4
ENSG00000075914.12	EXOSC7	239	5.476463551931511	17
ENSG00000076258.9	FMO4	44	3.784189633918261	12
ENSG00000076344.15	RGS11	156	5.049856007249537	16
ENSG00000076641.4	PAG1	33	3.4965075614664802	11
ENSG00000076650.6	GPATCH1	152	5.0238805208462765	16
ENSG00000076662.9	ICAM3	142	4.955827057601261	15
ENSG00000076716.8	GPC4	11	2.3978952727983707	7
ENSG00000076770.14	MBNL3	126	4.836281906951478	15
ENSG00000077063.10	CTTNBP2	41	3.713572066704308	11
ENSG00000077092.18	RARB	23	3.1354942159291497	10
ENSG00000077274.8	CAPN6	34	3.5263605246161616	11
ENSG00000077327.15	SPAG6	37	3.6109179126442243	11
ENSG00000077348.8	EXOSC5	105	4.653960350157523	15
ENSG00000077420.15	APBB1IP	18	2.8903717578961645	9
ENSG00000077463.14	SIRT6	155	5.043425116919247	16
ENSG00000077585.13	GPR137B	90	4.499809670330265	14
ENSG00000077713.18	SLC25A43	132	4.882801922586371	15
ENSG00000077935.16	SMC1B	86	4.454347296253507	14
ENSG00000077984.5	CST7	7	1.9459101490553132	6
ENSG00000078098.13	FAP	5	1.6094379124341003	5
ENSG00000078114.18	NEBL	85	4.442651256490317	14
ENSG00000078237.6	TIGAR	36	3.58351893845611	11
ENSG00000078319.9	PMS2P1	79	4.3694478524670215	14
ENSG00000078401.6	EDN1	90	4.499809670330265	14
ENSG00000078487.17	ZCWPW1	142	4.955827057601261	15
ENSG00000078725.12	BRINP1	4	1.3862943611198906	4
ENSG00000078795.16	PKD2L2	6	1.791759469228055	5
ENSG00000078814.15	MYH7B	78	4.356708826689592	14
ENSG00000078900.14	TP73	72	4.276666119016055	13
ENSG00000078967.12	UBE2D4	231	5.442417710521793	17
ENSG00000079101.16	CLUL1	22	3.091042453358316	9
ENSG00000079150.17	FKBP7	26	3.258096538021482	10
ENSG00000079156.16	OSBPL6	10	2.302585092994046	7
ENSG00000079257.7	LXN	49	3.8918202981106265	12
ENSG00000079263.18	SP140	8	2.0794415416798357	6
ENSG00000079335.19	CDC14A	103	4.634728988229636	14
ENSG00000079385.21	CEACAM1	53	3.970291913552122	12
ENSG00000079393.20	DUSP13	46	3.828641396489095	12
ENSG00000079435.9	LIPE	93	4.532599493153256	14
ENSG00000079482.12	OPHN1	252	5.529429087511423	17
ENSG00000079841.18	RIMS1	7	1.9459101490553132	6
ENSG00000079931.14	MOXD1	4	1.3862943611198906	4
ENSG00000080031.9	PTPRH	129	4.859812404361672	15
ENSG00000080166.15	DCT	7	1.9459101490553132	6
ENSG00000080200.9	CRYBG3	214	5.365976015021851	17
ENSG00000080546.13	SESN1	166	5.111987788356544	16
ENSG00000080561.13	MID2	39	3.6635616461296463	11
ENSG00000080573.6	COL5A3	22	3.091042453358316	9
ENSG00000080603.16	SRCAP	221	5.3981627015177525	17
ENSG00000080618.14	CPB2	11	2.3978952727983707	7
ENSG00000080709.15	KCNN2	10	2.302585092994046	7
ENSG00000080823.22	MOK	149	5.003946305945459	16
ENSG00000080854.14	IGSF9B	28	3.332204510175204	10
ENSG00000080947.14	CROCCP3	87	4.465908118654584	14
ENSG00000081026.18	MAGI3	146	4.983606621708336	16
ENSG00000081041.8	CXCL2	191	5.25227342804663	16
ENSG00000081052.12	COL4A4	47	3.8501476017100584	12
ENSG00000081059.19	TCF7	169	5.1298987149230735	16
ENSG00000081148.11	IMPG2	131	4.875197323201151	15
ENSG00000081181.7	ARG2	146	4.983606621708336	16
ENSG00000081189.15	MEF2C	13	2.5649493574615367	8
ENSG00000081237.19	PTPRC	140	4.941642422609304	15
ENSG00000081277.12	PKP1	24	3.1780538303479458	10
ENSG00000081386.12	ZNF510	210	5.3471075307174685	17
ENSG00000081479.13	LRP2	168	5.123963979403259	16
ENSG00000081803.15	CADPS2	52	3.9512437185814275	12
ENSG00000081818.3	PCDHB4	39	3.6635616461296463	11
ENSG00000081842.17	PCDHA6	4	1.3862943611198906	4
ENSG00000081853.14	PCDHGA2	11	2.3978952727983707	7
ENSG00000081870.11	HSPB11	227	5.424950017481403	17
ENSG00000082014.16	SMARCD3	104	4.6443908991413725	14
