Ensembl Gene Record	Common Gene Name	Read Count	Log Count	Dist
ENSG00000011600.11	TYROBP	31	3.4339872044851463	11
ENSG00000011638.10	TMEM159	157	5.056245805348308	16
ENSG00000011677.12	GABRA3	14	2.6390573296152584	8
ENSG00000012124.16	CD22	14	2.6390573296152584	8
ENSG00000012223.12	LTF	13	2.5649493574615367	8
ENSG00000012779.10	ALOX5	35	3.5553480614894135	11
ENSG00000013016.15	EHD3	162	5.087596335232384	16
ENSG00000013297.11	CLDN11	7	1.9459101490553132	6
ENSG00000013392.7	RWDD2A	95	4.553876891600541	14
ENSG00000013725.14	CD6	10	2.302585092994046	7
ENSG00000014138.8	POLA2	180	5.19295685089021	16
ENSG00000014257.15	ACPP	23	3.1354942159291497	10
ENSG00000014914.20	MTMR11	175	5.1647859739235145	16
ENSG00000015285.10	WAS	4	1.3862943611198906	4
ENSG00000015520.14	NPC1L1	5	1.6094379124341003	5
ENSG00000016082.14	ISL1	5	1.6094379124341003	5
ENSG00000016402.13	IL20RA	53	3.970291913552122	12
ENSG00000017427.16	IGF1	5	1.6094379124341003	5
ENSG00000018236.14	CNTN1	11	2.3978952727983707	7
ENSG00000018280.16	SLC11A1	6	1.791759469228055	5
ENSG00000018869.16	ZNF582	29	3.367295829986474	10
ENSG00000019102.11	VSIG2	18	2.8903717578961645	9
ENSG00000019169.10	MARCO	4	1.3862943611198906	4
ENSG00000019186.9	CYP24A1	8	2.0794415416798357	6
ENSG00000019505.7	SYT13	46	3.828641396489095	12
ENSG00000019549.11	SNAI2	4	1.3862943611198906	4
ENSG00000020181.17	ADGRA2	16	2.772588722239781	8
ENSG00000021488.12	SLC7A9	6	1.791759469228055	5
ENSG00000021645.18	NRXN3	96	4.564348191467836	14
ENSG00000021762.19	OSBPL5	122	4.804021044733257	15
ENSG00000021826.15	CPS1	17	2.833213344056216	9
ENSG00000022556.15	NLRP2	4	1.3862943611198906	4
ENSG00000022976.15	ZNF839	151	5.017279836814924	16
ENSG00000023171.17	GRAMD1B	24	3.1780538303479458	10
ENSG00000023839.11	ABCC2	15	2.70805020110221	8
ENSG00000023892.10	DEF6	116	4.7535901911063645	15
ENSG00000023902.13	PLEKHO1	61	4.110873864173311	13
ENSG00000025156.12	HSF2	180	5.19295685089021	16
ENSG00000025423.11	HSD17B6	10	2.302585092994046	7
ENSG00000025434.18	NR1H3	146	4.983606621708336	16
ENSG00000026559.13	KCNG1	39	3.6635616461296463	11
ENSG00000026652.13	AGPAT4	36	3.58351893845611	11
ENSG00000026751.16	SLAMF7	12	2.4849066497880004	8
ENSG00000027869.11	SH2D2A	13	2.5649493574615367	8
ENSG00000028137.18	TNFRSF1B	40	3.6888794541139363	11
ENSG00000028277.21	POU2F2	18	2.8903717578961645	9
ENSG00000029534.20	ANK1	19	2.9444389791664403	9
ENSG00000029559.6	IBSP	9	2.1972245773362196	7
ENSG00000029639.10	TFB1M	70	4.248495242049359	13
ENSG00000031081.10	ARHGAP31	116	4.7535901911063645	15
ENSG00000031691.6	CENPQ	191	5.25227342804663	16
ENSG00000032742.17	IFT88	179	5.187385805840755	16
ENSG00000034533.11	ASTE1	102	4.624972813284271	14
ENSG00000034693.14	PEX3	161	5.081404364984463	16
ENSG00000035664.11	DAPK2	82	4.406719247264253	14
ENSG00000036530.8	CYP46A1	18	2.8903717578961645	9
ENSG00000036672.15	USP2	57	4.04305126783455	13
ENSG00000037042.8	TUBG2	195	5.272999558563747	16
ENSG00000037280.15	FLT4	38	3.6375861597263857	11
ENSG00000037897.16	METTL1	181	5.198497031265826	16
ENSG00000037965.5	HOXC8	4	1.3862943611198906	4
ENSG00000038002.8	AGA	186	5.225746673713202	16
ENSG00000038427.15	VCAN	15	2.70805020110221	8
ENSG00000038945.14	MSR1	41	3.713572066704308	11
ENSG00000039139.9	DNAH5	94	4.543294782270004	14
ENSG00000039600.10	SOX30	24	3.1780538303479458	10
ENSG00000040608.13	RTN4R	163	5.093750200806762	16
ENSG00000041353.9	RAB27B	29	3.367295829986474	10
ENSG00000041880.14	PARP3	182	5.204006687076795	16
ENSG00000042062.11	RIPOR3	4	1.3862943611198906	4
ENSG00000042317.16	SPATA7	37	3.6109179126442243	11
ENSG00000042781.12	USH2A	13	2.5649493574615367	8
ENSG00000042832.11	TG	27	3.295836866004329	10
ENSG00000042980.12	ADAM28	28	3.332204510175204	10
ENSG00000043039.6	BARX2	24	3.1780538303479458	10
ENSG00000043355.11	ZIC2	8	2.0794415416798357	6
ENSG00000043462.11	LCP2	8	2.0794415416798357	6
ENSG00000044524.10	EPHA3	8	2.0794415416798357	6
ENSG00000046647.13	GEMIN8	81	4.394449154672439	14
ENSG00000046653.14	GPM6B	7	1.9459101490553132	6
ENSG00000046889.18	PREX2	118	4.770684624465665	15
ENSG00000047188.15	YTHDC2	156	5.049856007249537	16
ENSG00000047597.6	XK	49	3.8918202981106265	12
ENSG00000047617.14	ANO2	9	2.1972245773362196	7
ENSG00000047648.21	ARHGAP6	11	2.3978952727983707	7
ENSG00000047662.4	FAM184B	16	2.772588722239781	8
ENSG00000048342.15	CC2D2A	59	4.07753744390572	13
ENSG00000048540.14	LMO3	141	4.948759890378168	15
ENSG00000048740.18	CELF2	61	4.110873864173311	13
ENSG00000049130.15	KITLG	55	4.007333185232471	12
ENSG00000049167.14	ERCC8	143	4.962844630259907	15
ENSG00000049192.14	ADAMTS6	6	1.791759469228055	5
ENSG00000049247.13	UTS2	7	1.9459101490553132	6
ENSG00000049249.8	TNFRSF9	6	1.791759469228055	5
ENSG00000049540.16	ELN	59	4.07753744390572	13
ENSG00000049768.14	FOXP3	11	2.3978952727983707	7
ENSG00000049769.12	PPP1R3F	43	3.7612001156935624	12
ENSG00000049883.14	PTCD2	99	4.59511985013459	14
ENSG00000050030.14	NEXMIF	13	2.5649493574615367	8
ENSG00000050344.8	NFE2L3	195	5.272999558563747	16
ENSG00000050438.16	SLC4A8	121	4.795790545596741	15
ENSG00000050555.17	LAMC3	14	2.6390573296152584	8
ENSG00000050628.20	PTGER3	25	3.2188758248682006	10
ENSG00000050767.16	COL23A1	109	4.6913478822291435	15
ENSG00000051180.16	RAD51	92	4.5217885770490405	14
ENSG00000053328.8	METTL24	4	1.3862943611198906	4
ENSG00000053524.12	MCF2L2	13	2.5649493574615367	8
ENSG00000053702.14	NRIP2	38	3.6375861597263857	11
ENSG00000053918.16	KCNQ1	19	2.9444389791664403	9
ENSG00000054219.10	LY75	80	4.382026634673881	14
ENSG00000054277.13	OPN3	144	4.969813299576001	16
ENSG00000054392.12	HHAT	37	3.6109179126442243	11
ENSG00000054983.16	GALC	192	5.2574953720277815	16
ENSG00000055813.5	CCDC85A	10	2.302585092994046	7
ENSG00000055950.16	MRPL43	182	5.204006687076795	16
ENSG00000055955.15	ITIH4	5	1.6094379124341003	5
ENSG00000056050.6	HPF1	183	5.209486152841421	16
ENSG00000056277.15	ZNF280C	91	4.51085950651685	14
ENSG00000056558.10	TRAF1	15	2.70805020110221	8
ENSG00000056736.9	IL17RB	160	5.075173815233827	16
ENSG00000056998.19	GYG2	39	3.6635616461296463	11
ENSG00000057468.6	MSH4	17	2.833213344056216	9
ENSG00000058335.15	RASGRF1	14	2.6390573296152584	8
ENSG00000058404.19	CAMK2B	18	2.8903717578961645	9
ENSG00000058673.16	ZC3H11A	84	4.430816798843313	14
ENSG00000058799.14	YIPF1	130	4.867534450455582	15
ENSG00000058866.14	DGKG	15	2.70805020110221	8
ENSG00000059377.16	TBXAS1	12	2.4849066497880004	8
ENSG00000059691.11	GATB	179	5.187385805840755	16
ENSG00000059769.19	DNAJC25	126	4.836281906951478	15
ENSG00000059804.15	SLC2A3	102	4.624972813284271	14
ENSG00000059915.16	PSD	36	3.58351893845611	11
ENSG00000060069.16	CTDP1	133	4.890349128221754	15
ENSG00000060140.8	STYK1	77	4.343805421853684	14
ENSG00000060558.3	GNA15	9	2.1972245773362196	7
ENSG00000060718.21	COL11A1	15	2.70805020110221	8
ENSG00000061455.10	PRDM6	16	2.772588722239781	8
ENSG00000061656.9	SPAG4	63	4.143134726391533	13
ENSG00000062282.14	DGAT2	74	4.30406509320417	13
ENSG00000062370.16	ZNF112	59	4.07753744390572	13
ENSG00000063180.8	CA11	64	4.1588830833596715	13
ENSG00000063438.16	AHRR	8	2.0794415416798357	6
ENSG00000063761.15	ADCK1	167	5.117993812416755	16
ENSG00000064195.7	DLX3	57	4.04305126783455	13
ENSG00000064199.6	SPA17	88	4.477336814478207	14
ENSG00000064205.10	WISP2	4	1.3862943611198906	4
ENSG00000064270.12	ATP2C2	51	3.9318256327243257	12
ENSG00000064300.8	NGFR	145	4.976733742420574	16
ENSG00000064692.18	SNCAIP	9	2.1972245773362196	7
ENSG00000064763.10	FAR2	5	1.6094379124341003	5
ENSG00000064787.13	BCAS1	15	2.70805020110221	8
ENSG00000065413.19	ANKRD44	66	4.189654742026425	13
ENSG00000065600.12	TMEM206	119	4.77912349311153	15
ENSG00000065615.13	CYB5R4	118	4.770684624465665	15
ENSG00000065618.19	COL17A1	10	2.302585092994046	7
ENSG00000065665.20	SEC61A2	157	5.056245805348308	16
ENSG00000065675.14	PRKCQ	70	4.248495242049359	13
ENSG00000065717.14	TLE2	165	5.10594547390058	16
ENSG00000065989.15	PDE4A	93	4.532599493153256	14
ENSG00000066032.18	CTNNA2	23	3.1354942159291497	10
ENSG00000066056.13	TIE1	14	2.6390573296152584	8
ENSG00000066185.12	ZMYND12	18	2.8903717578961645	9
ENSG00000066230.11	SLC9A3	175	5.1647859739235145	16
ENSG00000066294.14	CD84	23	3.1354942159291497	10
ENSG00000066336.11	SPI1	12	2.4849066497880004	8
ENSG00000066382.16	MPPED2	11	2.3978952727983707	7
ENSG00000066697.14	MSANTD3	151	5.017279836814924	16
ENSG00000066735.14	KIF26A	41	3.713572066704308	11
ENSG00000066923.17	STAG3	74	4.30406509320417	13
ENSG00000066926.10	FECH	87	4.465908118654584	14
ENSG00000067113.16	PLPP1	48	3.871201010907891	12
ENSG00000067177.14	PHKA1	65	4.174387269895637	13
ENSG00000067191.15	CACNB1	188	5.236441962829949	16
ENSG00000067445.20	TRO	176	5.170483995038151	16
ENSG00000067601.7	PMS2P4	40	3.6888794541139363	11
ENSG00000067715.13	SYT1	77	4.343805421853684	14
ENSG00000067798.15	NAV3	8	2.0794415416798357	6
ENSG00000067840.12	PDZD4	79	4.3694478524670215	14
ENSG00000067992.13	PDK3	39	3.6635616461296463	11
ENSG00000068615.18	REEP1	21	3.044522437723423	9
ENSG00000068831.18	RASGRP2	17	2.833213344056216	9
ENSG00000068976.13	PYGM	5	1.6094379124341003	5
ENSG00000069011.15	PITX1	80	4.382026634673881	14
ENSG00000069020.18	MAST4	172	5.147494476813453	16
ENSG00000069122.18	ADGRF5	13	2.5649493574615367	8
ENSG00000069188.16	SDK2	10	2.302585092994046	7
ENSG00000069424.14	KCNAB2	172	5.147494476813453	16
ENSG00000069482.6	GAL	15	2.70805020110221	8
ENSG00000069493.14	CLEC2D	142	4.955827057601261	15
ENSG00000069509.5	FUNDC1	134	4.897839799950911	15
ENSG00000069535.13	MAOB	32	3.4657359027997265	11
ENSG00000069667.15	RORA	160	5.075173815233827	16
ENSG00000069812.11	HES2	167	5.117993812416755	16
ENSG00000069869.16	NEDD4	47	3.8501476017100584	12
ENSG00000069943.9	PIGB	45	3.8066624897703196	12
ENSG00000069966.18	GNB5	174	5.159055299214529	16
ENSG00000070190.12	DAPP1	99	4.59511985013459	14
ENSG00000070388.11	FGF22	10	2.302585092994046	7
ENSG00000070404.9	FSTL3	109	4.6913478822291435	15
ENSG00000070495.14	JMJD6	176	5.170483995038151	16
ENSG00000070526.14	ST6GALNAC1	160	5.075173815233827	16
ENSG00000070601.9	FRMPD1	80	4.382026634673881	14
ENSG00000070669.16	ASNS	41	3.713572066704308	11
ENSG00000070729.13	CNGB1	12	2.4849066497880004	8
ENSG00000070731.10	ST6GALNAC2	75	4.31748811353631	13
ENSG00000070748.18	CHAT	41	3.713572066704308	11
ENSG00000070759.16	TESK2	133	4.890349128221754	15
ENSG00000070808.15	CAMK2A	4	1.3862943611198906	4
ENSG00000071205.11	ARHGAP10	158	5.062595033026967	16
ENSG00000071246.10	VASH1	62	4.127134385045092	13
ENSG00000071282.11	LMCD1	133	4.890349128221754	15
ENSG00000071909.18	MYO3B	98	4.584967478670572	14
ENSG00000072163.19	LIMS2	24	3.1780538303479458	10
ENSG00000072201.13	LNX1	98	4.584967478670572	14
ENSG00000072422.16	RHOBTB1	14	2.6390573296152584	8
ENSG00000072818.11	ACAP1	14	2.6390573296152584	8
ENSG00000072832.14	CRMP1	23	3.1354942159291497	10
ENSG00000072858.10	SIDT1	6	1.791759469228055	5
ENSG00000072954.6	TMEM38A	99	4.59511985013459	14
ENSG00000073146.15	MOV10L1	5	1.6094379124341003	5
ENSG00000073150.13	PANX2	45	3.8066624897703196	12
ENSG00000073282.12	TP63	9	2.1972245773362196	7
ENSG00000073331.17	ALPK1	144	4.969813299576001	16
ENSG00000073464.11	CLCN4	168	5.123963979403259	16
ENSG00000073536.17	NLE1	143	4.962844630259907	15
ENSG00000073605.18	GSDMB	106	4.663439094112067	15
ENSG00000073670.13	ADAM11	6	1.791759469228055	5
ENSG00000073711.10	PPP2R3A	158	5.062595033026967	16
ENSG00000073734.9	ABCB11	4	1.3862943611198906	4
ENSG00000073737.16	DHRS9	53	3.970291913552122	12
ENSG00000073756.11	PTGS2	9	2.1972245773362196	7
ENSG00000073905.8	VDAC1P1	4	1.3862943611198906	4
ENSG00000073910.21	FRY	60	4.0943445622221	13
ENSG00000074047.21	GLI2	81	4.394449154672439	14
ENSG00000074211.13	PPP2R2C	6	1.791759469228055	5
ENSG00000074317.10	SNCB	122	4.804021044733257	15
ENSG00000074370.17	ATP2A3	29	3.367295829986474	10
ENSG00000074621.13	SLC24A1	187	5.231108616854587	16
ENSG00000074660.15	SCARF1	19	2.9444389791664403	9
ENSG00000074964.16	ARHGEF10L	151	5.017279836814924	16
ENSG00000074966.10	TXK	16	2.772588722239781	8
ENSG00000075073.14	TACR2	4	1.3862943611198906	4
ENSG00000075131.9	TIPIN	143	4.962844630259907	15
ENSG00000075213.10	SEMA3A	105	4.653960350157523	15
ENSG00000075234.16	TTC38	183	5.209486152841421	16
ENSG00000075399.13	VPS9D1	141	4.948759890378168	15
ENSG00000075461.5	CACNG4	150	5.0106352940962555	16
ENSG00000075826.16	SEC31B	89	4.48863636973214	14
ENSG00000076258.9	FMO4	44	3.784189633918261	12
ENSG00000076344.15	RGS11	76	4.330733340286331	13
ENSG00000076641.4	PAG1	99	4.59511985013459	14
ENSG00000076662.9	ICAM3	142	4.955827057601261	15
ENSG00000076770.14	MBNL3	179	5.187385805840755	16
ENSG00000077092.18	RARB	31	3.4339872044851463	11
ENSG00000077264.14	PAK3	5	1.6094379124341003	5
ENSG00000077585.13	GPR137B	160	5.075173815233827	16
ENSG00000077616.10	NAALAD2	5	1.6094379124341003	5
ENSG00000077713.18	SLC25A43	18	2.8903717578961645	9
ENSG00000077935.16	SMC1B	42	3.7376696182833684	12
ENSG00000078098.13	FAP	6	1.791759469228055	5
ENSG00000078114.18	NEBL	103	4.634728988229636	14
ENSG00000078237.6	TIGAR	58	4.060443010546419	13
ENSG00000078319.9	PMS2P1	167	5.117993812416755	16
ENSG00000078401.6	EDN1	11	2.3978952727983707	7
ENSG00000078549.14	ADCYAP1R1	19	2.9444389791664403	9
ENSG00000078725.12	BRINP1	7	1.9459101490553132	6
ENSG00000078795.16	PKD2L2	6	1.791759469228055	5
ENSG00000078814.15	MYH7B	18	2.8903717578961645	9
ENSG00000078900.14	TP73	10	2.302585092994046	7
ENSG00000078967.12	UBE2D4	191	5.25227342804663	16
ENSG00000079101.16	CLUL1	54	3.9889840465642745	12
ENSG00000079102.16	RUNX1T1	12	2.4849066497880004	8
ENSG00000079150.17	FKBP7	32	3.4657359027997265	11
ENSG00000079156.16	OSBPL6	29	3.367295829986474	10
ENSG00000079257.7	LXN	116	4.7535901911063645	15
ENSG00000079263.18	SP140	8	2.0794415416798357	6
ENSG00000079335.19	CDC14A	169	5.1298987149230735	16
ENSG00000079385.21	CEACAM1	7	1.9459101490553132	6
ENSG00000079435.9	LIPE	125	4.8283137373023015	15
ENSG00000079482.12	OPHN1	168	5.123963979403259	16
ENSG00000079931.14	MOXD1	7	1.9459101490553132	6
ENSG00000080031.9	PTPRH	6	1.791759469228055	5
ENSG00000080224.17	EPHA6	28	3.332204510175204	10
ENSG00000080546.13	SESN1	185	5.220355825078324	16
ENSG00000080561.13	MID2	24	3.1780538303479458	10
ENSG00000080618.14	CPB2	4	1.3862943611198906	4
ENSG00000080644.15	CHRNA3	5	1.6094379124341003	5
ENSG00000080854.14	IGSF9B	135	4.90527477843843	15
ENSG00000080947.14	CROCCP3	83	4.418840607796598	14
ENSG00000081041.8	CXCL2	44	3.784189633918261	12
ENSG00000081059.19	TCF7	61	4.110873864173311	13
ENSG00000081148.11	IMPG2	16	2.772588722239781	8
ENSG00000081181.7	ARG2	117	4.762173934797756	15
ENSG00000081189.15	MEF2C	7	1.9459101490553132	6
ENSG00000081237.19	PTPRC	33	3.4965075614664802	11
ENSG00000081277.12	PKP1	29	3.367295829986474	10
ENSG00000081386.12	ZNF510	113	4.727387818712341	15
ENSG00000081479.13	LRP2	76	4.330733340286331	13
ENSG00000081803.15	CADPS2	15	2.70805020110221	8
ENSG00000081818.3	PCDHB4	34	3.5263605246161616	11
ENSG00000081842.17	PCDHA6	125	4.8283137373023015	15
ENSG00000081853.14	PCDHGA2	14	2.6390573296152584	8
ENSG00000081913.13	PHLPP1	98	4.584967478670572	14
ENSG00000082074.16	FYB1	17	2.833213344056216	9
ENSG00000082146.12	STRADB	188	5.236441962829949	16
ENSG00000082196.20	C1QTNF3	31	3.4339872044851463	11
ENSG00000082397.17	EPB41L3	23	3.1354942159291497	10
ENSG00000082482.13	KCNK2	44	3.784189633918261	12
ENSG00000082497.11	SERTAD4	60	4.0943445622221	13
ENSG00000082512.14	TRAF5	154	5.0369526024136295	16
ENSG00000082556.10	OPRK1	4	1.3862943611198906	4
ENSG00000082684.15	SEMA5B	46	3.828641396489095	12
ENSG00000083290.19	ULK2	97	4.574710978503383	14
ENSG00000083454.21	P2RX5	5	1.6094379124341003	5
ENSG00000083457.11	ITGAE	189	5.241747015059643	16
ENSG00000083535.15	PIBF1	152	5.0238805208462765	16
ENSG00000083544.14	TDRD3	176	5.170483995038151	16
ENSG00000083720.12	OXCT1	113	4.727387818712341	15
ENSG00000083750.12	RRAGB	143	4.962844630259907	15
ENSG00000083807.9	SLC27A5	59	4.07753744390572	13
ENSG00000083812.11	ZNF324	176	5.170483995038151	16
ENSG00000083814.13	ZNF671	55	4.007333185232471	12
ENSG00000083817.8	ZNF416	73	4.290459441148391	13
ENSG00000083828.15	ZNF586	102	4.624972813284271	14
ENSG00000083838.15	ZNF446	93	4.532599493153256	14
ENSG00000084110.10	HAL	12	2.4849066497880004	8
ENSG00000084444.13	FAM234B	147	4.990432586778736	16
ENSG00000084453.16	SLCO1A2	15	2.70805020110221	8
ENSG00000084636.17	COL16A1	84	4.430816798843313	14
ENSG00000084710.13	EFR3B	133	4.890349128221754	15
ENSG00000084731.14	KIF3C	173	5.153291594497779	16
ENSG00000084764.11	MAPRE3	174	5.159055299214529	16
ENSG00000085231.13	AK6	172	5.147494476813453	16
ENSG00000085265.10	FCN1	20	2.995732273553991	9
ENSG00000085382.11	HACE1	159	5.0689042022202315	16
ENSG00000085465.12	OVGP1	61	4.110873864173311	13
ENSG00000085514.15	PILRA	53	3.970291913552122	12
ENSG00000085741.12	WNT11	31	3.4339872044851463	11
ENSG00000085831.15	TTC39A	54	3.9889840465642745	12
ENSG00000085840.12	ORC1	191	5.25227342804663	16
ENSG00000086159.12	AQP6	9	2.1972245773362196	7
ENSG00000086205.17	FOLH1	9	2.1972245773362196	7
ENSG00000086300.15	SNX10	116	4.7535901911063645	15
ENSG00000086506.2	HBQ1	11	2.3978952727983707	7
ENSG00000086619.13	ERO1B	127	4.844187086458591	15
ENSG00000086730.16	LAT2	31	3.4339872044851463	11
ENSG00000086848.14	ALG9	128	4.852030263919617	15
ENSG00000086991.12	NOX4	23	3.1354942159291497	10
ENSG00000087008.15	ACOX3	38	3.6375861597263857	11
ENSG00000087076.8	HSD17B14	13	2.5649493574615367	8
ENSG00000087085.14	ACHE	9	2.1972245773362196	7
ENSG00000087116.15	ADAMTS2	17	2.833213344056216	9
ENSG00000087245.12	MMP2	101	4.61512051684126	14
ENSG00000087250.8	MT3	19	2.9444389791664403	9
ENSG00000087258.14	GNAO1	154	5.0369526024136295	16
ENSG00000087495.16	PHACTR3	5	1.6094379124341003	5
ENSG00000087589.16	CASS4	15	2.70805020110221	8
ENSG00000087842.10	PIR	135	4.90527477843843	15
ENSG00000087903.12	RFX2	127	4.844187086458591	15
ENSG00000088002.11	SULT2B1	9	2.1972245773362196	7
ENSG00000088035.16	ALG6	188	5.236441962829949	16
ENSG00000088538.12	DOCK3	17	2.833213344056216	9
ENSG00000088543.14	C3orf18	134	4.897839799950911	15
ENSG00000088726.15	TMEM40	4	1.3862943611198906	4
ENSG00000088727.12	KIF9	106	4.663439094112067	15
ENSG00000088756.12	ARHGAP28	29	3.367295829986474	10
ENSG00000088827.12	SIGLEC1	99	4.59511985013459	14
ENSG00000088881.20	EBF4	43	3.7612001156935624	12
ENSG00000088882.7	CPXM1	15	2.70805020110221	8
ENSG00000088992.17	TESC	13	2.5649493574615367	8
ENSG00000089041.16	P2RX7	26	3.258096538021482	10
ENSG00000089091.16	DZANK1	176	5.170483995038151	16
ENSG00000089123.15	TASP1	187	5.231108616854587	16
ENSG00000089163.4	SIRT4	42	3.7376696182833684	12
ENSG00000089250.18	NOS1	8	2.0794415416798357	6
ENSG00000089356.18	FXYD3	19	2.9444389791664403	9
ENSG00000089505.17	CMTM1	12	2.4849066497880004	8
ENSG00000089682.16	RBM41	93	4.532599493153256	14
ENSG00000089692.8	LAG3	6	1.791759469228055	5
ENSG00000089723.9	OTUB2	173	5.153291594497779	16
ENSG00000090376.10	IRAK3	14	2.6390573296152584	8
ENSG00000090530.9	P3H2	124	4.820281565605037	15
ENSG00000090534.19	THPO	7	1.9459101490553132	6
ENSG00000090554.12	FLT3LG	20	2.995732273553991	9
ENSG00000090659.17	CD209	7	1.9459101490553132	6
ENSG00000090661.11	CERS4	68	4.219507705176107	13
ENSG00000090932.10	DLL3	5	1.6094379124341003	5
ENSG00000090975.12	PITPNM2	89	4.48863636973214	14
ENSG00000091106.18	NLRC4	4	1.3862943611198906	4
ENSG00000091128.12	LAMB4	4	1.3862943611198906	4
ENSG00000091137.12	SLC26A4	9	2.1972245773362196	7
ENSG00000091157.13	WDR7	141	4.948759890378168	15
ENSG00000091262.15	ABCC6	9	2.1972245773362196	7
ENSG00000091513.15	TF	11	2.3978952727983707	7
ENSG00000091536.17	MYO15A	16	2.772588722239781	8
ENSG00000091592.15	NLRP1	16	2.772588722239781	8
ENSG00000091732.16	ZC3HC1	174	5.159055299214529	16
ENSG00000091972.18	CD200	118	4.770684624465665	15
ENSG00000091986.15	CCDC80	96	4.564348191467836	14
