Ensembl Gene Record	Common Gene Name	Read Count	Log Count	Dist
ENSG00000013725.14	CD6	46	3.828641396489095	12
ENSG00000014138.8	POLA2	118	4.770684624465665	14
ENSG00000014257.15	ACPP	156	5.049856007249537	15
ENSG00000015285.10	WAS	33	3.4965075614664802	10
ENSG00000015520.14	NPC1L1	35	3.5553480614894135	11
ENSG00000015568.12	RGPD5	11	2.3978952727983707	7
ENSG00000016402.13	IL20RA	178	5.181783550292085	16
ENSG00000017427.16	IGF1	13	2.5649493574615367	8
ENSG00000017483.14	SLC38A5	20	2.995732273553991	9
ENSG00000018280.16	SLC11A1	9	2.1972245773362196	6
ENSG00000018625.14	ATP1A2	25	3.2188758248682006	10
ENSG00000018869.16	ZNF582	30	3.4011973816621555	10
ENSG00000019102.11	VSIG2	6	1.791759469228055	5
ENSG00000019169.10	MARCO	195	5.272999558563747	16
ENSG00000019186.9	CYP24A1	4	1.3862943611198906	4
ENSG00000019549.11	SNAI2	15	2.70805020110221	8
ENSG00000020181.17	ADGRA2	34	3.5263605246161616	11
ENSG00000021488.12	SLC7A9	20	2.995732273553991	9
ENSG00000021645.18	NRXN3	7	1.9459101490553132	6
ENSG00000021762.19	OSBPL5	209	5.342334251964811	16
ENSG00000021826.15	CPS1	9	2.1972245773362196	6
ENSG00000023171.17	GRAMD1B	65	4.174387269895637	13
ENSG00000023572.9	GLRX2	125	4.8283137373023015	15
ENSG00000023839.11	ABCC2	14	2.6390573296152584	8
ENSG00000024862.17	CCDC28A	201	5.303304908059076	16
ENSG00000025423.11	HSD17B6	33	3.4965075614664802	10
ENSG00000026652.13	AGPAT4	200	5.298317366548036	16
ENSG00000026751.16	SLAMF7	63	4.143134726391533	12
ENSG00000027869.11	SH2D2A	93	4.532599493153256	14
ENSG00000028277.21	POU2F2	46	3.828641396489095	12
ENSG00000029534.20	ANK1	28	3.332204510175204	10
ENSG00000029559.6	IBSP	7	1.9459101490553132	6
ENSG00000029639.10	TFB1M	200	5.298317366548036	16
ENSG00000031081.10	ARHGAP31	60	4.0943445622221	12
ENSG00000031691.6	CENPQ	155	5.043425116919247	15
ENSG00000035664.11	DAPK2	154	5.0369526024136295	15
ENSG00000036530.8	CYP46A1	33	3.4965075614664802	10
ENSG00000036672.15	USP2	79	4.3694478524670215	13
ENSG00000037280.15	FLT4	30	3.4011973816621555	10
ENSG00000037965.5	HOXC8	7	1.9459101490553132	6
ENSG00000038002.8	AGA	56	4.02535169073515	12
ENSG00000038427.15	VCAN	31	3.4339872044851463	10
ENSG00000038945.14	MSR1	89	4.48863636973214	14
ENSG00000039139.9	DNAH5	52	3.9512437185814275	12
ENSG00000039987.6	BEST2	4	1.3862943611198906	4
ENSG00000040531.14	CTNS	216	5.375278407684165	16
ENSG00000041353.9	RAB27B	186	5.225746673713202	16
ENSG00000041515.15	MYO16	60	4.0943445622221	12
ENSG00000041988.15	THAP3	214	5.365976015021851	16
ENSG00000042317.16	SPATA7	123	4.812184355372417	15
ENSG00000042429.11	MED17	120	4.787491742782046	15
ENSG00000042832.11	TG	8	2.0794415416798357	6
ENSG00000042980.12	ADAM28	20	2.995732273553991	9
ENSG00000043039.6	BARX2	199	5.293304824724492	16
ENSG00000043462.11	LCP2	32	3.4657359027997265	10
ENSG00000043591.5	ADRB1	9	2.1972245773362196	6
ENSG00000044459.14	CNTLN	133	4.890349128221754	15
ENSG00000046647.13	GEMIN8	94	4.543294782270004	14
ENSG00000046653.14	GPM6B	215	5.3706380281276624	16
ENSG00000046774.9	MAGEC2	17	2.833213344056216	8
ENSG00000046889.18	PREX2	118	4.770684624465665	14
ENSG00000047365.11	ARAP2	210	5.3471075307174685	16
ENSG00000047579.19	DTNBP1	220	5.393627546352362	16
ENSG00000047597.6	XK	73	4.290459441148391	13
ENSG00000047617.14	ANO2	15	2.70805020110221	8
ENSG00000047634.14	SCML1	212	5.356586274672012	16
ENSG00000047648.21	ARHGAP6	48	3.871201010907891	12
ENSG00000048342.15	CC2D2A	52	3.9512437185814275	12
ENSG00000048740.18	CELF2	19	2.9444389791664403	9
ENSG00000049130.15	KITLG	69	4.23410650459726	13
ENSG00000049167.14	ERCC8	119	4.77912349311153	14
ENSG00000049192.14	ADAMTS6	21	3.044522437723423	9
ENSG00000049249.8	TNFRSF9	16	2.772588722239781	8
ENSG00000049283.17	EPN3	119	4.77912349311153	14
ENSG00000049540.16	ELN	40	3.6888794541139363	11
ENSG00000050438.16	SLC4A8	100	4.605170185988092	14
ENSG00000050555.17	LAMC3	13	2.5649493574615367	8
ENSG00000050730.15	TNIP3	5	1.6094379124341003	5
ENSG00000051180.16	RAD51	60	4.0943445622221	12
ENSG00000052795.12	FNIP2	193	5.262690188904886	16
ENSG00000052850.6	ALX4	5	1.6094379124341003	5
ENSG00000053108.16	FSTL4	20	2.995732273553991	9
ENSG00000053524.12	MCF2L2	56	4.02535169073515	12
ENSG00000053702.14	NRIP2	14	2.6390573296152584	8
ENSG00000053918.16	KCNQ1	154	5.0369526024136295	15
ENSG00000054179.11	ENTPD2	135	4.90527477843843	15
ENSG00000054219.10	LY75	165	5.10594547390058	16
ENSG00000054277.13	OPN3	87	4.465908118654584	14
ENSG00000054356.13	PTPRN	12	2.4849066497880004	7
ENSG00000054392.12	HHAT	118	4.770684624465665	14
ENSG00000055147.18	FAM114A2	165	5.10594547390058	16
ENSG00000055163.19	CYFIP2	151	5.017279836814924	15
ENSG00000055813.5	CCDC85A	26	3.258096538021482	10
ENSG00000056050.6	HPF1	126	4.836281906951478	15
ENSG00000056487.15	PHF21B	76	4.330733340286331	13
ENSG00000056558.10	TRAF1	224	5.4116460518550396	16
ENSG00000056736.9	IL17RB	46	3.828641396489095	12
ENSG00000057149.15	SERPINB3	8	2.0794415416798357	6
ENSG00000057468.6	MSH4	5	1.6094379124341003	5
ENSG00000057593.13	F7	4	1.3862943611198906	4
ENSG00000058335.15	RASGRF1	4	1.3862943611198906	4
ENSG00000058673.16	ZC3H11A	78	4.356708826689592	13
ENSG00000058866.14	DGKG	100	4.605170185988092	14
ENSG00000059377.16	TBXAS1	36	3.58351893845611	11
ENSG00000059691.11	GATB	107	4.672828834461906	14
ENSG00000059769.19	DNAJC25	159	5.0689042022202315	15
ENSG00000060140.8	STYK1	39	3.6635616461296463	11
ENSG00000060558.3	GNA15	209	5.342334251964811	16
ENSG00000060642.10	PIGV	223	5.407171771460119	16
ENSG00000060718.21	COL11A1	18	2.8903717578961645	9
ENSG00000060762.18	MPC1	218	5.384495062789089	16
ENSG00000060982.14	BCAT1	214	5.365976015021851	16
ENSG00000061337.15	LZTS1	14	2.6390573296152584	8
ENSG00000061656.9	SPAG4	167	5.117993812416755	16
ENSG00000062282.14	DGAT2	106	4.663439094112067	14
ENSG00000062370.16	ZNF112	82	4.406719247264253	13
ENSG00000062524.15	LTK	21	3.044522437723423	9
ENSG00000063127.15	SLC6A16	23	3.1354942159291497	9
ENSG00000063180.8	CA11	217	5.37989735354046	16
ENSG00000063438.16	AHRR	71	4.2626798770413155	13
ENSG00000063761.15	ADCK1	168	5.123963979403259	16
ENSG00000064195.7	DLX3	26	3.258096538021482	10
ENSG00000064199.6	SPA17	60	4.0943445622221	12
ENSG00000064205.10	WISP2	33	3.4965075614664802	10
ENSG00000064270.12	ATP2C2	32	3.4657359027997265	10
ENSG00000064489.22	BORCS8-MEF2B	22	3.091042453358316	9
ENSG00000064692.18	SNCAIP	11	2.3978952727983707	7
ENSG00000064763.10	FAR2	199	5.293304824724492	16
ENSG00000064787.13	BCAS1	32	3.4657359027997265	10
ENSG00000064886.13	CHI3L2	4	1.3862943611198906	4
ENSG00000064989.12	CALCRL	7	1.9459101490553132	6
ENSG00000065325.12	GLP2R	4	1.3862943611198906	4
ENSG00000065413.19	ANKRD44	31	3.4339872044851463	10
ENSG00000065615.13	CYB5R4	220	5.393627546352362	16
ENSG00000065618.19	COL17A1	157	5.056245805348308	15
ENSG00000065675.14	PRKCQ	136	4.912654885736052	15
ENSG00000066056.13	TIE1	115	4.74493212836325	14
ENSG00000066185.12	ZMYND12	62	4.127134385045092	12
ENSG00000066230.11	SLC9A3	72	4.276666119016055	13
ENSG00000066294.14	CD84	95	4.553876891600541	14
ENSG00000066336.11	SPI1	65	4.174387269895637	13
ENSG00000066382.16	MPPED2	8	2.0794415416798357	6
ENSG00000066735.14	KIF26A	101	4.61512051684126	14
ENSG00000066827.15	ZFAT	187	5.231108616854587	16
ENSG00000066923.17	STAG3	72	4.276666119016055	13
ENSG00000067113.16	PLPP1	97	4.574710978503383	14
ENSG00000067221.13	STOML1	175	5.1647859739235145	16
ENSG00000067601.7	PMS2P4	29	3.367295829986474	10
ENSG00000067715.13	SYT1	68	4.219507705176107	13
ENSG00000067840.12	PDZD4	72	4.276666119016055	13
ENSG00000067842.17	ATP2B3	15	2.70805020110221	8
ENSG00000067992.13	PDK3	36	3.58351893845611	11
ENSG00000068615.18	REEP1	107	4.672828834461906	14
ENSG00000068784.12	SRBD1	205	5.3230099791384085	16
ENSG00000068831.18	RASGRP2	32	3.4657359027997265	10
ENSG00000068976.13	PYGM	35	3.5553480614894135	11
ENSG00000069011.15	PITX1	216	5.375278407684165	16
ENSG00000069122.18	ADGRF5	27	3.295836866004329	10
ENSG00000069188.16	SDK2	158	5.062595033026967	15
ENSG00000069424.14	KCNAB2	219	5.389071729816501	16
ENSG00000069482.6	GAL	99	4.59511985013459	14
ENSG00000069509.5	FUNDC1	198	5.288267030694535	16
ENSG00000069535.13	MAOB	134	4.897839799950911	15
ENSG00000069696.6	DRD4	28	3.332204510175204	10
ENSG00000069764.9	PLA2G10	23	3.1354942159291497	9
ENSG00000069869.16	NEDD4	67	4.204692619390966	13
ENSG00000069943.9	PIGB	141	4.948759890378168	15
ENSG00000070182.20	SPTB	155	5.043425116919247	15
ENSG00000070526.14	ST6GALNAC1	197	5.2832037287379885	16
ENSG00000070601.9	FRMPD1	49	3.8918202981106265	12
ENSG00000070669.16	ASNS	127	4.844187086458591	15
ENSG00000070729.13	CNGB1	11	2.3978952727983707	7
ENSG00000070731.10	ST6GALNAC2	38	3.6375861597263857	11
ENSG00000070759.16	TESK2	168	5.123963979403259	16
ENSG00000070808.15	CAMK2A	21	3.044522437723423	9
ENSG00000070886.11	EPHA8	34	3.5263605246161616	11
ENSG00000070915.9	SLC12A3	14	2.6390573296152584	8
ENSG00000070985.13	TRPM5	18	2.8903717578961645	9
ENSG00000071205.11	ARHGAP10	68	4.219507705176107	13
ENSG00000071243.15	ING3	161	5.081404364984463	15
ENSG00000071909.18	MYO3B	71	4.2626798770413155	13
ENSG00000071991.8	CDH19	8	2.0794415416798357	6
ENSG00000072041.16	SLC6A15	5	1.6094379124341003	5
ENSG00000072133.10	RPS6KA6	136	4.912654885736052	15
ENSG00000072163.19	LIMS2	192	5.2574953720277815	16
ENSG00000072182.12	ASIC4	4	1.3862943611198906	4
ENSG00000072201.13	LNX1	78	4.356708826689592	13
ENSG00000072694.20	FCGR2B	32	3.4657359027997265	10
ENSG00000072756.16	TRNT1	145	4.976733742420574	15
ENSG00000072818.11	ACAP1	12	2.4849066497880004	7
ENSG00000072832.14	CRMP1	81	4.394449154672439	13
ENSG00000072858.10	SIDT1	7	1.9459101490553132	6
ENSG00000072952.18	MRVI1	11	2.3978952727983707	7
ENSG00000073067.13	CYP2W1	5	1.6094379124341003	5
ENSG00000073146.15	MOV10L1	20	2.995732273553991	9
ENSG00000073282.12	TP63	28	3.332204510175204	10
ENSG00000073670.13	ADAM11	115	4.74493212836325	14
ENSG00000073756.11	PTGS2	24	3.1780538303479458	9
ENSG00000073905.8	VDAC1P1	6	1.791759469228055	5
ENSG00000073910.21	FRY	161	5.081404364984463	15
ENSG00000074047.21	GLI2	123	4.812184355372417	15
ENSG00000074211.13	PPP2R2C	86	4.454347296253507	13
ENSG00000074276.10	CDHR2	24	3.1780538303479458	9
ENSG00000074317.10	SNCB	28	3.332204510175204	10
ENSG00000074370.17	ATP2A3	210	5.3471075307174685	16
ENSG00000074660.15	SCARF1	48	3.871201010907891	12
ENSG00000074706.13	IPCEF1	8	2.0794415416798357	6
ENSG00000074966.10	TXK	16	2.772588722239781	8
ENSG00000075073.14	TACR2	40	3.6888794541139363	11
ENSG00000075131.9	TIPIN	151	5.017279836814924	15
ENSG00000075336.11	TIMM21	204	5.318119993844216	16
ENSG00000075461.5	CACNG4	181	5.198497031265826	16
ENSG00000075673.11	ATP12A	13	2.5649493574615367	8
ENSG00000075826.16	SEC31B	184	5.214935757608986	16
ENSG00000076258.9	FMO4	45	3.8066624897703196	11
ENSG00000076641.4	PAG1	20	2.995732273553991	9
ENSG00000076662.9	ICAM3	189	5.241747015059643	16
ENSG00000077063.10	CTTNBP2	136	4.912654885736052	15
ENSG00000077092.18	RARB	41	3.713572066704308	11
ENSG00000077274.8	CAPN6	13	2.5649493574615367	8
ENSG00000077327.15	SPAG6	9	2.1972245773362196	6
ENSG00000077420.15	APBB1IP	12	2.4849066497880004	7
ENSG00000077522.12	ACTN2	5	1.6094379124341003	5
ENSG00000077935.16	SMC1B	66	4.189654742026425	13
ENSG00000077984.5	CST7	13	2.5649493574615367	8
ENSG00000078098.13	FAP	5	1.6094379124341003	5
ENSG00000078177.13	N4BP2	210	5.3471075307174685	16
ENSG00000078237.6	TIGAR	96	4.564348191467836	14
ENSG00000078319.9	PMS2P1	164	5.099866427824199	15
ENSG00000078399.17	HOXA9	92	4.5217885770490405	14
ENSG00000078401.6	EDN1	141	4.948759890378168	15
ENSG00000078487.17	ZCWPW1	83	4.418840607796598	13
ENSG00000078549.14	ADCYAP1R1	4	1.3862943611198906	4
ENSG00000078725.12	BRINP1	7	1.9459101490553132	6
ENSG00000078795.16	PKD2L2	6	1.791759469228055	5
ENSG00000078814.15	MYH7B	32	3.4657359027997265	10
ENSG00000078900.14	TP73	28	3.332204510175204	10
ENSG00000079101.16	CLUL1	18	2.8903717578961645	9
ENSG00000079150.17	FKBP7	31	3.4339872044851463	10
ENSG00000079156.16	OSBPL6	5	1.6094379124341003	5
ENSG00000079257.7	LXN	161	5.081404364984463	15
ENSG00000079263.18	SP140	9	2.1972245773362196	6
ENSG00000079335.19	CDC14A	143	4.962844630259907	15
ENSG00000079393.20	DUSP13	105	4.653960350157523	14
ENSG00000079435.9	LIPE	75	4.31748811353631	13
ENSG00000080166.15	DCT	9	2.1972245773362196	6
ENSG00000080224.17	EPHA6	52	3.9512437185814275	12
ENSG00000080546.13	SESN1	128	4.852030263919617	15
ENSG00000080561.13	MID2	135	4.90527477843843	15
ENSG00000080573.6	COL5A3	7	1.9459101490553132	6
ENSG00000080618.14	CPB2	12	2.4849066497880004	7
ENSG00000080644.15	CHRNA3	5	1.6094379124341003	5
ENSG00000080839.11	RBL1	130	4.867534450455582	15
ENSG00000080854.14	IGSF9B	25	3.2188758248682006	10
ENSG00000080947.14	CROCCP3	126	4.836281906951478	15
ENSG00000081026.18	MAGI3	208	5.337538079701318	16
ENSG00000081052.12	COL4A4	183	5.209486152841421	16
ENSG00000081148.11	IMPG2	101	4.61512051684126	14
ENSG00000081237.19	PTPRC	83	4.418840607796598	13
ENSG00000081277.12	PKP1	63	4.143134726391533	12
ENSG00000081386.12	ZNF510	131	4.875197323201151	15
ENSG00000081479.13	LRP2	25	3.2188758248682006	10
ENSG00000081665.13	ZNF506	195	5.272999558563747	16
ENSG00000081803.15	CADPS2	13	2.5649493574615367	8
ENSG00000081818.3	PCDHB4	25	3.2188758248682006	10
ENSG00000081842.17	PCDHA6	54	3.9889840465642745	12
ENSG00000081985.11	IL12RB2	23	3.1354942159291497	9
ENSG00000082074.16	FYB1	40	3.6888794541139363	11
ENSG00000082196.20	C1QTNF3	64	4.1588830833596715	13
ENSG00000082269.16	FAM135A	139	4.9344739331306915	15
ENSG00000082397.17	EPB41L3	46	3.828641396489095	12
ENSG00000082438.15	COBLL1	218	5.384495062789089	16
ENSG00000082497.11	SERTAD4	28	3.332204510175204	10
ENSG00000082929.8	LINC01587	5	1.6094379124341003	5
ENSG00000083097.14	DOP1A	150	5.0106352940962555	15
ENSG00000083307.11	GRHL2	205	5.3230099791384085	16
ENSG00000083454.21	P2RX5	61	4.110873864173311	12
ENSG00000083535.15	PIBF1	149	5.003946305945459	15
ENSG00000083544.14	TDRD3	131	4.875197323201151	15
ENSG00000083720.12	OXCT1	162	5.087596335232384	15
ENSG00000083807.9	SLC27A5	192	5.2574953720277815	16
ENSG00000083814.13	ZNF671	12	2.4849066497880004	7
ENSG00000083817.8	ZNF416	121	4.795790545596741	15
ENSG00000083828.15	ZNF586	48	3.871201010907891	12
ENSG00000083857.13	FAT1	5	1.6094379124341003	5
ENSG00000084110.10	HAL	27	3.295836866004329	10
ENSG00000084453.16	SLCO1A2	44	3.784189633918261	11
ENSG00000084628.9	NKAIN1	12	2.4849066497880004	7
ENSG00000084710.13	EFR3B	83	4.418840607796598	13
ENSG00000085265.10	FCN1	41	3.713572066704308	11
ENSG00000085382.11	HACE1	123	4.812184355372417	15
ENSG00000085465.12	OVGP1	57	4.04305126783455	12
ENSG00000085514.15	PILRA	51	3.9318256327243257	12
ENSG00000085552.16	IGSF9	215	5.3706380281276624	16
ENSG00000085741.12	WNT11	45	3.8066624897703196	11
ENSG00000086159.12	AQP6	22	3.091042453358316	9
ENSG00000086205.17	FOLH1	32	3.4657359027997265	10
ENSG00000086289.11	EPDR1	102	4.624972813284271	14
ENSG00000086717.18	PPEF1	10	2.302585092994046	7
ENSG00000086730.16	LAT2	32	3.4657359027997265	10
ENSG00000086848.14	ALG9	128	4.852030263919617	15
ENSG00000086967.9	MYBPC2	6	1.791759469228055	5
ENSG00000087008.15	ACOX3	82	4.406719247264253	13
ENSG00000087085.14	ACHE	98	4.584967478670572	14
ENSG00000087116.15	ADAMTS2	80	4.382026634673881	13
ENSG00000087250.8	MT3	4	1.3862943611198906	4
ENSG00000087258.14	GNAO1	8	2.0794415416798357	6
ENSG00000087303.17	NID2	15	2.70805020110221	8
ENSG00000087589.16	CASS4	32	3.4657359027997265	10
ENSG00000087842.10	PIR	195	5.272999558563747	16
ENSG00000087884.14	AAMDC	148	4.997212273764115	15
ENSG00000087903.12	RFX2	169	5.1298987149230735	16
ENSG00000088002.11	SULT2B1	34	3.5263605246161616	11
ENSG00000088035.16	ALG6	174	5.159055299214529	16
ENSG00000088053.11	GP6	11	2.3978952727983707	7
ENSG00000088320.3	REM1	16	2.772588722239781	8
ENSG00000088386.16	SLC15A1	181	5.198497031265826	16
ENSG00000088538.12	DOCK3	116	4.7535901911063645	14
ENSG00000088543.14	C3orf18	154	5.0369526024136295	15
ENSG00000088726.15	TMEM40	13	2.5649493574615367	8
ENSG00000088727.12	KIF9	58	4.060443010546419	12
ENSG00000088882.7	CPXM1	126	4.836281906951478	15
ENSG00000088970.15	KIZ	207	5.332718793265369	16
ENSG00000088992.17	TESC	17	2.833213344056216	8
ENSG00000089091.16	DZANK1	184	5.214935757608986	16
ENSG00000089163.4	SIRT4	49	3.8918202981106265	12
ENSG00000089199.9	CHGB	9	2.1972245773362196	6
ENSG00000089250.18	NOS1	144	4.969813299576001	15
ENSG00000089356.18	FXYD3	64	4.1588830833596715	13
ENSG00000089505.17	CMTM1	20	2.995732273553991	9
ENSG00000089692.8	LAG3	37	3.6109179126442243	11
ENSG00000089847.12	ANKRD24	24	3.1780538303479458	9
ENSG00000090104.11	RGS1	4	1.3862943611198906	4
ENSG00000090376.10	IRAK3	54	3.9889840465642745	12
ENSG00000090530.9	P3H2	130	4.867534450455582	15
ENSG00000090539.15	CHRD	13	2.5649493574615367	8
ENSG00000090554.12	FLT3LG	13	2.5649493574615367	8
ENSG00000090659.17	CD209	13	2.5649493574615367	8
ENSG00000090932.10	DLL3	112	4.718498871295094	14
ENSG00000091010.5	POU4F3	8	2.0794415416798357	6
ENSG00000091106.18	NLRC4	5	1.6094379124341003	5
ENSG00000091137.12	SLC26A4	7	1.9459101490553132	6
ENSG00000091262.15	ABCC6	68	4.219507705176107	13
ENSG00000091428.17	RAPGEF4	43	3.7612001156935624	11
ENSG00000091482.6	SMPX	12	2.4849066497880004	7
ENSG00000091513.15	TF	64	4.1588830833596715	13
ENSG00000091536.17	MYO15A	73	4.290459441148391	13
ENSG00000091592.15	NLRP1	101	4.61512051684126	14
ENSG00000091656.16	ZFHX4	14	2.6390573296152584	8
ENSG00000091704.9	CPA1	6	1.791759469228055	5
ENSG00000091972.18	CD200	44	3.784189633918261	11
ENSG00000092051.16	JPH4	7	1.9459101490553132	6
ENSG00000092068.19	SLC7A8	116	4.7535901911063645	14
ENSG00000092200.12	RPGRIP1	16	2.772588722239781	8
ENSG00000092421.16	SEMA6A	223	5.407171771460119	16
ENSG00000092529.23	CAPN3	7	1.9459101490553132	6
ENSG00000092758.17	COL9A3	86	4.454347296253507	13
ENSG00000092850.11	TEKT2	25	3.2188758248682006	10
ENSG00000092969.11	TGFB2	10	2.302585092994046	7
ENSG00000093100.13	AC016026.1	4	1.3862943611198906	4
ENSG00000093217.10	XYLB	35	3.5553480614894135	11
ENSG00000094755.16	GABRP	15	2.70805020110221	8
ENSG00000094841.13	UPRT	108	4.68213122712422	14
ENSG00000095209.11	TMEM38B	172	5.147494476813453	16
ENSG00000095321.16	CRAT	26	3.258096538021482	10
ENSG00000095370.19	SH2D3C	52	3.9512437185814275	12
ENSG00000095383.19	TBC1D2	211	5.351858133476067	16
ENSG00000095585.16	BLNK	27	3.295836866004329	10
ENSG00000095587.8	TLL2	48	3.871201010907891	12
ENSG00000095596.11	CYP26A1	17	2.833213344056216	8
ENSG00000095713.13	CRTAC1	96	4.564348191467836	14
ENSG00000095739.10	BAMBI	118	4.770684624465665	14
ENSG00000095752.6	IL11	66	4.189654742026425	13
ENSG00000095932.6	SMIM24	35	3.5553480614894135	11
ENSG00000095970.16	TREM2	14	2.6390573296152584	8
ENSG00000096654.15	ZNF184	124	4.820281565605037	15
ENSG00000096872.16	IFT74	41	3.713572066704308	11
ENSG00000096968.13	JAK2	136	4.912654885736052	15
ENSG00000096996.15	IL12RB1	23	3.1354942159291497	9
ENSG00000097096.8	SYDE2	80	4.382026634673881	13
ENSG00000099251.14	HSD17B7P2	100	4.605170185988092	14
ENSG00000099260.10	PALMD	44	3.784189633918261	11
ENSG00000099338.22	CATSPERG	205	5.3230099791384085	16
ENSG00000099365.10	STX1B	124	4.820281565605037	15
ENSG00000099625.13	CBARP	50	3.912023005428146	12
ENSG00000099769.5	IGFALS	7	1.9459101490553132	6
ENSG00000099822.2	HCN2	13	2.5649493574615367	8
ENSG00000099840.13	IZUMO4	43	3.7612001156935624	11
ENSG00000099866.14	MADCAM1	15	2.70805020110221	8
ENSG00000099869.7	IGF2-AS	32	3.4657359027997265	10
ENSG00000099953.9	MMP11	91	4.51085950651685	14
ENSG00000099957.16	P2RX6	27	3.295836866004329	10
ENSG00000099958.14	DERL3	113	4.727387818712341	14
ENSG00000099960.12	SLC7A4	163	5.093750200806762	15
ENSG00000099974.7	DDTL	25	3.2188758248682006	10
ENSG00000099977.14	DDT	24	3.1780538303479458	9
ENSG00000099984.11	GSTT2	7	1.9459101490553132	6
